 isweep, gm, i_id, id, i_cgg, cgg, i_cgs, cgs, i_cgd, cgd, i_cds, cds, i_css, css, i_cdd, cdd, i_gds, gds, i_vth, vth, i_vdsat, vdsat, i_vgs, vgs, i_vds, vds, i_rds, rds, i_wt, wt, i_ft, ft, i_gm_id, gm_id, L, pdk
 1.00000000e-09, 1.41247696e-08, 1.00000000e-09, 9.99792876e-10, 1.00000000e-09, 4.90582468e-16, 1.00000000e-09 -5.28968632e-17, 1.00000000e-09, 5.62610330e-18, 1.00000000e-09, 3.35862823e-17, 1.00000000e-09, 5.02489408e-17, 1.00000000e-09 -3.41819920e-18, 1.00000000e-09, 2.43895234e-09, 1.00000000e-09, 6.73848446e-01, 1.00000000e-09, 4.08831096e-02, 1.00000000e-09, 2.07488943e-01, 1.00000000e-09, 2.07488943e-01, 1.00000000e-09, 4.10012111e+08, 1.00000000e-09, 2.87918352e+07, 1.00000000e-09, 4.58236290e+06, 1.00000000e-09, 1.41276958e+01 , .150, SKY130
 1.50000000e-09, 2.09394726e-08, 1.50000000e-09, 1.50537766e-09, 1.50000000e-09, 4.95251913e-16, 1.50000000e-09 -6.34425465e-17, 1.50000000e-09, 6.86348727e-18, 1.50000000e-09, 4.01593760e-17, 1.50000000e-09, 6.00672720e-17, 1.50000000e-09 -4.21581836e-18, 1.50000000e-09, 3.56876943e-09, 1.50000000e-09, 6.69587776e-01, 1.50000000e-09, 4.09481321e-02, 1.50000000e-09, 2.32420978e-01, 1.50000000e-09, 2.32420978e-01, 1.50000000e-09, 2.80208632e+08, 1.50000000e-09, 4.22804477e+07, 1.50000000e-09, 6.72914224e+06, 1.50000000e-09, 1.39097803e+01 , .150, SKY130
 2.00000000e-09, 2.76038711e-08, 2.00000000e-09, 1.99979396e-09, 2.00000000e-09, 4.99358132e-16, 2.00000000e-09 -7.19606372e-17, 2.00000000e-09, 7.85998500e-18, 2.00000000e-09, 4.54395580e-17, 2.00000000e-09, 6.79618551e-17, 2.00000000e-09 -4.84836749e-18, 2.00000000e-09, 4.66822049e-09, 2.00000000e-09, 6.66592923e-01, 2.00000000e-09, 4.10102004e-02, 2.00000000e-09, 2.49945877e-01, 2.00000000e-09, 2.49945876e-01, 2.00000000e-09, 2.14214389e+08, 2.00000000e-09, 5.52787055e+07, 2.00000000e-09, 8.79787923e+06, 2.00000000e-09, 1.38033576e+01 , .150, SKY130
 2.50000000e-09, 3.44062450e-08, 2.50000000e-09, 2.50388460e-09, 2.50000000e-09, 5.03163934e-16, 2.50000000e-09 -7.94650524e-17, 2.50000000e-09, 8.73750036e-18, 2.50000000e-09, 5.00734045e-17, 2.50000000e-09, 7.48933486e-17, 2.50000000e-09 -5.40052108e-18, 2.50000000e-09, 5.78642848e-09, 2.50000000e-09, 6.64205783e-01, 2.50000000e-09, 4.10725743e-02, 2.50000000e-09, 2.63914631e-01, 2.50000000e-09, 2.63914630e-01, 2.50000000e-09, 1.72818173e+08, 2.50000000e-09, 6.83797918e+07, 2.50000000e-09, 1.08829819e+07, 2.50000000e-09, 1.37411464e+01 , .150, SKY130
 3.00000000e-09, 4.11438444e-08, 3.00000000e-09, 3.00242897e-09, 3.00000000e-09, 5.06620784e-16, 3.00000000e-09 -8.60479703e-17, 3.00000000e-09, 9.50753128e-18, 3.00000000e-09, 5.41259828e-17, 3.00000000e-09, 8.09570989e-17, 3.00000000e-09 -5.88216941e-18, 3.00000000e-09, 6.89094714e-09, 3.00000000e-09, 6.62269335e-01, 3.00000000e-09, 4.11336415e-02, 3.00000000e-09, 2.75246087e-01, 3.00000000e-09, 2.75246086e-01, 3.00000000e-09, 1.45117932e+08, 3.00000000e-09, 8.12123105e+07, 3.00000000e-09, 1.29253407e+07, 3.00000000e-09, 1.37035197e+01 , .150, SKY130
 3.50000000e-09, 4.78934124e-08, 3.50000000e-09, 3.50103849e-09, 3.50000000e-09, 5.09825819e-16, 3.50000000e-09 -9.19973972e-17, 3.50000000e-09, 1.02039083e-17, 3.50000000e-09, 5.77795906e-17, 3.50000000e-09, 8.64249369e-17, 3.50000000e-09 -6.31585143e-18, 3.50000000e-09, 7.99501744e-09, 3.50000000e-09, 6.60626347e-01, 3.50000000e-09, 4.11942500e-02, 3.50000000e-09, 2.84860317e-01, 3.50000000e-09, 2.84860316e-01, 3.50000000e-09, 1.25077901e+08, 3.50000000e-09, 9.39407355e+07, 3.50000000e-09, 1.49511324e+07, 3.50000000e-09, 1.36797732e+01 , .150, SKY130
 4.00000000e-09, 5.46662327e-08, 4.00000000e-09, 4.00050860e-09, 4.00000000e-09, 5.12823479e-16, 4.00000000e-09 -9.74524356e-17, 4.00000000e-09, 1.08428977e-17, 4.00000000e-09, 6.11226289e-17, 4.00000000e-09, 9.14286932e-17, 4.00000000e-09 -6.71243530e-18, 4.00000000e-09, 9.10090344e-09, 4.00000000e-09, 6.59197575e-01, 4.00000000e-09, 4.12545844e-02, 4.00000000e-09, 2.93221016e-01, 4.00000000e-09, 2.93221015e-01, 4.00000000e-09, 1.09879201e+08, 4.00000000e-09, 1.06598537e+08, 4.00000000e-09, 1.69656841e+07, 4.00000000e-09, 1.36648207e+01 , .150, SKY130
 4.50000000e-09, 6.14544440e-08, 4.50000000e-09, 4.50024075e-09, 4.50000000e-09, 5.15640308e-16, 4.50000000e-09 -1.02496955e-16, 4.50000000e-09, 1.14342623e-17, 4.50000000e-09, 6.42085120e-17, 4.50000000e-09, 9.60480459e-17, 4.50000000e-09 -7.07843741e-18, 4.50000000e-09, 1.02076264e-08, 4.50000000e-09, 6.57934951e-01, 4.50000000e-09, 4.13146288e-02, 4.50000000e-09, 3.00609481e-01, 4.50000000e-09, 3.00609480e-01, 4.50000000e-09, 9.79659678e+07, 4.50000000e-09, 1.19180838e+08, 4.50000000e-09, 1.89682195e+07, 4.50000000e-09, 1.36558125e+01 , .150, SKY130
 5.00000000e-09, 6.82559267e-08, 5.00000000e-09, 5.00007225e-09, 5.00000000e-09, 5.18299450e-16, 5.00000000e-09 -1.07196357e-16, 5.00000000e-09, 1.19855967e-17, 5.00000000e-09, 6.70786987e-17, 5.00000000e-09, 1.00344885e-16, 5.00000000e-09 -7.41886440e-18, 5.00000000e-09, 1.13150757e-08, 5.00000000e-09, 6.56804298e-01, 5.00000000e-09, 4.13744024e-02, 5.00000000e-09, 3.07225691e-01, 5.00000000e-09, 3.07225689e-01, 5.00000000e-09, 8.83776677e+07, 5.00000000e-09, 1.31692069e+08, 5.00000000e-09, 2.09594437e+07, 5.00000000e-09, 1.36509881e+01 , .150, SKY130
 5.50000000e-09, 7.50701264e-08, 5.50000000e-09, 5.49996192e-09, 5.50000000e-09, 5.20820041e-16, 5.50000000e-09 -1.11601249e-16, 5.50000000e-09, 1.25027692e-17, 5.50000000e-09, 6.97651791e-17, 5.50000000e-09, 1.04366988e-16, 5.50000000e-09 -7.73755439e-18, 5.50000000e-09, 1.24233453e-08, 5.50000000e-09, 6.55780836e-01, 5.50000000e-09, 4.14339279e-02, 5.50000000e-09, 3.13214651e-01, 5.50000000e-09, 3.13214649e-01, 5.50000000e-09, 8.04936169e+07, 5.50000000e-09, 1.44138321e+08, 5.50000000e-09, 2.29403263e+07, 5.50000000e-09, 1.36492084e+01 , .150, SKY130
