isweep,gm,i_id,id,i_cgg,cgg,i_cgs,cgs,i_cgd,cgd,i_cds,cds,i_css,css,i_cdd,cdd,i_gds,gds,i_vth,vth,i_vdsat,vdsat,i_vgs,vgs,i_vds,vds,i_rds,rds,i_wt,wt,i_ft,ft,i_kgm,kgm,W,L,pdk
3.50000000e-07,6.27033614e-06,3.50000000e-07,3.50003890e-07,3.50000000e-07,1.80755859e-15,3.50000000e-07,-1.46768088e-15,3.50000000e-07,3.22569019e-18,3.50000000e-07,6.93336010e-16,3.50000000e-07,1.03850958e-15,3.50000000e-07,-7.48608966e-19,3.50000000e-07,5.74593282e-08,3.50000000e-07,6.23447958e-01,3.50000000e-07,7.09064478e-02,3.50000000e-07,6.24584598e-01,3.50000000e-07,6.24584477e-01,3.50000000e-07,1.74036146e+07,3.50000000e-07,3.46895319e+09,3.50000000e-07,5.52101047e+08,3.50000000e-07,1.79150470e+01,0.840,0.500,sky130
3.75000000e-07,6.67726158e-06,3.75000000e-07,3.75002864e-07,3.75000000e-07,1.81638819e-15,3.75000000e-07,-1.47937987e-15,3.75000000e-07,3.25723211e-18,3.75000000e-07,6.98260100e-16,3.75000000e-07,1.04589477e-15,3.75000000e-07,-7.60552455e-19,3.75000000e-07,6.10787015e-08,3.75000000e-07,6.23433991e-01,3.75000000e-07,7.21801642e-02,3.75000000e-07,6.28412156e-01,3.75000000e-07,6.28412026e-01,3.75000000e-07,1.63723192e+07,3.75000000e-07,3.67612035e+09,3.75000000e-07,5.85072725e+08,3.75000000e-07,1.78058949e+01,0.840,0.500,sky130
4.00000000e-07,7.07951414e-06,4.00000000e-07,4.00002107e-07,4.00000000e-07,1.82462018e-15,4.00000000e-07,-1.49028358e-15,4.00000000e-07,3.28661097e-18,4.00000000e-07,7.02843693e-16,4.00000000e-07,1.05276942e-15,4.00000000e-07,-7.71648390e-19,4.00000000e-07,6.46605148e-08,4.00000000e-07,6.23420847e-01,4.00000000e-07,7.34202776e-02,4.00000000e-07,6.32014527e-01,4.00000000e-07,6.32014389e-01,4.00000000e-07,1.54653888e+07,4.00000000e-07,3.87999335e+09,4.00000000e-07,6.17520120e+08,4.00000000e-07,1.76986921e+01,0.840,0.500,sky130
4.25000000e-07,7.47721086e-06,4.25000000e-07,4.25001539e-07,4.25000000e-07,1.83232916e-15,4.25000000e-07,-1.50049165e-15,4.25000000e-07,3.31409895e-18,4.25000000e-07,7.07129753e-16,4.25000000e-07,1.05919793e-15,4.25000000e-07,-7.82005366e-19,4.25000000e-07,6.82067397e-08,4.25000000e-07,6.23408425e-01,4.25000000e-07,7.46292448e-02,4.25000000e-07,6.35418894e-01,4.25000000e-07,6.35418747e-01,4.25000000e-07,1.46613077e+07,4.25000000e-07,4.08071379e+09,4.25000000e-07,6.49465770e+08,4.25000000e-07,1.75933736e+01,0.840,0.500,sky130
4.50000000e-07,7.87046649e-06,4.50000000e-07,4.50001104e-07,4.50000000e-07,1.83957674e-15,4.50000000e-07,-1.51008633e-15,4.50000000e-07,3.33992050e-18,4.50000000e-07,7.11153699e-16,4.50000000e-07,1.06523341e-15,4.50000000e-07,-7.91712694e-19,4.50000000e-07,7.17191527e-08,4.50000000e-07,6.23396643e-01,4.50000000e-07,7.58092378e-02,4.50000000e-07,6.38647781e-01,4.50000000e-07,6.38647625e-01,4.50000000e-07,1.39432768e+07,4.50000000e-07,4.27841161e+09,4.50000000e-07,6.80930357e+08,4.50000000e-07,1.74898826e+01,0.840,0.500,sky130
4.75000000e-07,8.25939296e-06,4.75000000e-07,4.75000766e-07,4.75000000e-07,1.84641435e-15,4.75000000e-07,-1.51913624e-15,4.75000000e-07,3.36426281e-18,4.75000000e-07,7.14945060e-16,4.75000000e-07,1.07092015e-15,4.75000000e-07,-8.00844671e-19,4.75000000e-07,7.51993641e-08,4.75000000e-07,6.23385433e-01,4.75000000e-07,7.69621874e-02,4.75000000e-07,6.41720062e-01,4.75000000e-07,6.41719898e-01,4.75000000e-07,1.32979848e+07,4.75000000e-07,4.47320666e+09,4.75000000e-07,7.11932952e+08,4.75000000e-07,1.73881677e+01,0.840,0.500,sky130
5.00000000e-07,8.64409901e-06,5.00000000e-07,5.00000500e-07,5.00000000e-07,1.85288536e-15,5.00000000e-07,-1.52769923e-15,5.00000000e-07,3.38728358e-18,5.00000000e-07,7.18528703e-16,5.00000000e-07,1.07629541e-15,5.00000000e-07,-8.09463736e-19,5.00000000e-07,7.86488396e-08,5.00000000e-07,6.23374736e-01,5.00000000e-07,7.80898192e-02,5.00000000e-07,6.44651708e-01,5.00000000e-07,6.44651536e-01,5.00000000e-07,1.27147458e+07,5.00000000e-07,4.66520985e+09,5.00000000e-07,7.42491207e+08,5.00000000e-07,1.72881807e+01,0.840,0.500,sky130
5.25000000e-07,9.02468992e-06,5.25000000e-07,5.25000287e-07,5.25000000e-07,1.85902667e-15,5.25000000e-07,-1.53582448e-15,5.25000000e-07,3.40911684e-18,5.25000000e-07,7.21925758e-16,5.25000000e-07,1.08139088e-15,5.25000000e-07,-8.17622843e-19,5.25000000e-07,8.20689199e-08,5.25000000e-07,6.23364503e-01,5.25000000e-07,7.91936828e-02,5.25000000e-07,6.47456353e-01,5.25000000e-07,6.47456172e-01,5.25000000e-07,1.21848807e+07,5.25000000e-07,4.85452418e+09,5.25000000e-07,7.72621520e+08,5.25000000e-07,1.71898762e+01,0.840,0.500,sky130
5.50000000e-07,9.40126749e-06,5.50000000e-07,5.50000114e-07,5.50000000e-07,1.86486993e-15,5.50000000e-07,-1.54355416e-15,5.50000000e-07,3.42987745e-18,5.50000000e-07,7.25154325e-16,5.50000000e-07,1.08623369e-15,5.50000000e-07,-8.25367272e-19,5.50000000e-07,8.54608361e-08,5.50000000e-07,6.23354690e-01,5.50000000e-07,8.02751760e-02,5.50000000e-07,6.50145728e-01,5.50000000e-07,6.50145538e-01,5.50000000e-07,1.17012663e+07,5.50000000e-07,5.04124568e+09,5.50000000e-07,8.02339169e+08,5.50000000e-07,1.70932101e+01,0.840,0.500,sky130
5.75000000e-07,9.77392998e-06,5.75000000e-07,5.74999972e-07,5.75000000e-07,1.87044249e-15,5.75000000e-07,-1.55092468e-15,5.75000000e-07,3.44966455e-18,5.75000000e-07,7.28230023e-16,5.75000000e-07,1.09084728e-15,5.75000000e-07,-8.32736030e-19,5.75000000e-07,8.88257228e-08,5.75000000e-07,6.23345261e-01,5.75000000e-07,8.13355645e-02,5.75000000e-07,6.52730003e-01,5.75000000e-07,6.52729804e-01,5.75000000e-07,1.12580001e+07,5.75000000e-07,5.22546403e+09,5.75000000e-07,8.31658431e+08,5.75000000e-07,1.69981399e+01,0.840,0.500,sky130
