isweep,gm,i_id,id,i_cgg,cgg,i_cgs,cgs,i_cgd,cgd,i_cds,cds,i_css,css,i_cdd,cdd,i_gds,gds,i_vth,vth,i_vdsat,vdsat,i_vgs,vgs,i_vds,vds,i_rds,rds,i_wt,wt,i_ft,ft,i_kgm,kgm,W,L,pdk
7.75000000e-09,2.20686882e-07,7.75000000e-09,7.74949297e-09,7.75000000e-09,1.39092757e-15,7.75000000e-09,-8.78201748e-16,7.75000000e-09,2.54244879e-18,7.75000000e-09,4.31342611e-16,7.75000000e-09,6.45813874e-16,7.75000000e-09,-9.23090089e-19,7.75000000e-09,2.10987107e-09,7.75000000e-09,6.87299670e-01,7.75000000e-09,3.36733556e-02,7.75000000e-09,5.11457102e-01,7.75000000e-09,5.11457100e-01,7.75000000e-09,4.73962611e+08,7.75000000e-09,1.58661664e+08,7.75000000e-09,2.52517881e+07,7.75000000e-09,2.84775898e+01,0.840,0.500,sky130
8.00000000e-09,2.27523032e-07,8.00000000e-09,7.99949099e-09,8.00000000e-09,1.39539515e-15,8.00000000e-09,-8.84099019e-16,8.00000000e-09,2.56110905e-18,8.00000000e-09,4.33963211e-16,8.00000000e-09,6.49740531e-16,8.00000000e-09,-9.30302283e-19,8.00000000e-09,2.17487182e-09,8.00000000e-09,6.87294956e-01,8.00000000e-09,3.36902366e-02,8.00000000e-09,5.12562160e-01,8.00000000e-09,5.12562157e-01,8.00000000e-09,4.59797211e+08,8.00000000e-09,1.63052761e+08,8.00000000e-09,2.59506529e+07,8.00000000e-09,2.84421886e+01,0.840,0.500,sky130
8.25000000e-09,2.34348245e-07,8.25000000e-09,8.24949032e-09,8.25000000e-09,1.39973890e-15,8.25000000e-09,-8.89830435e-16,8.25000000e-09,2.57924431e-18,8.25000000e-09,4.36508816e-16,8.25000000e-09,6.53554835e-16,8.25000000e-09,-9.37305731e-19,8.25000000e-09,2.23976660e-09,8.25000000e-09,6.87290381e-01,8.25000000e-09,3.37070983e-02,8.25000000e-09,5.13634535e-01,8.25000000e-09,5.13634532e-01,8.25000000e-09,4.46475092e+08,8.25000000e-09,1.67422828e+08,8.25000000e-09,2.66461707e+07,8.25000000e-09,2.84076029e+01,0.840,0.500,sky130
8.50000000e-09,2.41162756e-07,8.50000000e-09,8.49948919e-09,8.50000000e-09,1.40396562e-15,8.50000000e-09,-8.95405204e-16,8.50000000e-09,2.59688371e-18,8.50000000e-09,4.38983632e-16,8.50000000e-09,6.57263087e-16,8.50000000e-09,-9.44112173e-19,8.50000000e-09,2.30455763e-09,8.50000000e-09,6.87285937e-01,8.50000000e-09,3.37239407e-02,8.50000000e-09,5.14676144e-01,8.50000000e-09,5.14676141e-01,8.50000000e-09,4.33922756e+08,8.50000000e-09,1.71772551e+08,8.50000000e-09,2.73384505e+07,8.50000000e-09,2.83737940e+01,0.840,0.500,sky130
8.75000000e-09,2.47966808e-07,8.75000000e-09,8.74948667e-09,8.75000000e-09,1.40808158e-15,8.75000000e-09,-9.00831791e-16,8.75000000e-09,2.61405402e-18,8.75000000e-09,4.41391523e-16,8.75000000e-09,6.60871074e-16,8.75000000e-09,-9.50732394e-19,8.75000000e-09,2.36924723e-09,8.75000000e-09,6.87281618e-01,8.75000000e-09,3.37407639e-02,8.75000000e-09,5.15688744e-01,8.75000000e-09,5.15688741e-01,8.75000000e-09,4.22074990e+08,8.75000000e-09,1.76102586e+08,8.75000000e-09,2.80275970e+07,8.75000000e-09,2.83407264e+01,0.840,0.500,sky130
9.00000000e-09,2.54760735e-07,9.00000000e-09,8.99948560e-09,9.00000000e-09,1.41209261e-15,9.00000000e-09,-9.06118063e-16,9.00000000e-09,2.63078011e-18,9.00000000e-09,4.43736076e-16,9.00000000e-09,6.64384170e-16,9.00000000e-09,-9.57176403e-19,9.00000000e-09,2.43383854e-09,9.00000000e-09,6.87277415e-01,9.00000000e-09,3.37575681e-02,9.00000000e-09,5.16673959e-01,9.00000000e-09,5.16673956e-01,9.00000000e-09,4.10873599e+08,9.00000000e-09,1.80413617e+08,9.00000000e-09,2.87137189e+07,9.00000000e-09,2.83083663e+01,0.840,0.500,sky130
9.25000000e-09,2.61544757e-07,9.25000000e-09,9.24948508e-09,9.25000000e-09,1.41600402e-15,9.25000000e-09,-9.11271193e-16,9.25000000e-09,2.64708468e-18,9.25000000e-09,4.46020560e-16,9.25000000e-09,6.67807273e-16,9.25000000e-09,-9.63453327e-19,9.25000000e-09,2.49833362e-09,9.25000000e-09,6.87273322e-01,9.25000000e-09,3.37743536e-02,9.25000000e-09,5.17633264e-01,9.25000000e-09,5.17633261e-01,9.25000000e-09,4.00266799e+08,9.25000000e-09,1.84706225e+08,9.25000000e-09,2.93969088e+07,9.25000000e-09,2.82766829e+01,0.840,0.500,sky130
9.50000000e-09,2.68319046e-07,9.50000000e-09,9.49948289e-09,9.50000000e-09,1.41982069e-15,9.50000000e-09,-9.16297784e-16,9.50000000e-09,2.66298861e-18,9.50000000e-09,4.48247985e-16,9.50000000e-09,6.71144892e-16,9.50000000e-09,-9.69571560e-19,9.50000000e-09,2.56273407e-09,9.50000000e-09,6.87269334e-01,9.50000000e-09,3.37911202e-02,9.50000000e-09,5.18568015e-01,9.50000000e-09,5.18568012e-01,9.50000000e-09,3.90208259e+08,9.50000000e-09,1.88980938e+08,9.50000000e-09,3.00772504e+07,9.50000000e-09,2.82456476e+01,0.840,0.500,sky130
9.75000000e-09,2.75083946e-07,9.75000000e-09,9.74948341e-09,9.75000000e-09,1.42354728e-15,9.75000000e-09,-9.21204079e-16,9.75000000e-09,2.67851165e-18,9.75000000e-09,4.50421192e-16,9.75000000e-09,6.74401281e-16,9.75000000e-09,-9.75539027e-19,9.75000000e-09,2.62704309e-09,9.75000000e-09,6.87265446e-01,9.75000000e-09,3.38078683e-02,9.75000000e-09,5.19479484e-01,9.75000000e-09,5.19479481e-01,9.75000000e-09,3.80656108e+08,9.75000000e-09,1.93238363e+08,9.75000000e-09,3.07548407e+07,9.75000000e-09,2.82152330e+01,0.840,0.500,sky130
1.00000000e-08,2.81846144e-07,1.00000000e-08,9.99972642e-09,1.00000000e-08,1.42719145e-15,1.00000000e-08,-9.26000327e-16,1.00000000e-08,2.69368624e-18,1.00000000e-08,4.52544788e-16,1.00000000e-08,6.77583345e-16,1.00000000e-08,-9.81368492e-19,1.00000000e-08,2.69132420e-09,1.00000000e-08,6.87261648e-01,1.00000000e-08,3.38246142e-02,1.00000000e-08,5.20369677e-01,1.00000000e-08,5.20369673e-01,1.00000000e-08,3.71564303e+08,1.00000000e-08,1.97483066e+08,1.00000000e-08,3.14304061e+07,1.00000000e-08,2.81853855e+01,0.840,0.500,sky130
1.25000000e-08,3.49031090e-07,1.25000000e-08,1.25033319e-08,1.25000000e-08,1.45966615e-15,1.25000000e-08,-9.68676262e-16,1.25000000e-08,2.82869084e-18,1.25000000e-08,4.71403026e-16,1.25000000e-08,7.05841661e-16,1.25000000e-08,-1.03305596e-18,1.25000000e-08,3.32984115e-09,1.25000000e-08,6.87227989e-01,1.25000000e-08,3.39911535e-02,1.25000000e-08,5.28259755e-01,1.25000000e-08,5.28259750e-01,1.25000000e-08,3.00314626e+08,1.25000000e-08,2.39117067e+08,1.25000000e-08,3.80566632e+07,1.25000000e-08,2.79150463e+01,0.840,0.500,sky130
1.50000000e-08,4.15561242e-07,1.50000000e-08,1.50103417e-08,1.50000000e-08,1.48665406e-15,1.50000000e-08,-1.00405727e-15,1.50000000e-08,2.94058998e-18,1.50000000e-08,4.86988478e-16,1.50000000e-08,7.29196561e-16,1.50000000e-08,-1.07565754e-18,1.50000000e-08,3.96181810e-09,1.50000000e-08,6.87200211e-01,1.50000000e-08,3.41561649e-02,1.50000000e-08,5.34771074e-01,1.50000000e-08,5.34771069e-01,1.50000000e-08,2.52409367e+08,1.50000000e-08,2.79527870e+08,1.50000000e-08,4.44882423e+07,1.50000000e-08,2.76849954e+01,0.840,0.500,sky130
1.75000000e-08,4.81162681e-07,1.75000000e-08,1.75058380e-08,1.75000000e-08,1.50963155e-15,1.75000000e-08,-1.03412431e-15,1.75000000e-08,3.03565588e-18,1.75000000e-08,5.00199106e-16,1.75000000e-08,7.48993287e-16,1.75000000e-08,-1.11167887e-18,1.75000000e-08,4.58457009e-09,1.75000000e-08,6.87176652e-01,1.75000000e-08,3.43187524e-02,1.75000000e-08,5.40293613e-01,1.75000000e-08,5.40293607e-01,1.75000000e-08,2.18122960e+08,1.75000000e-08,3.18728554e+08,1.75000000e-08,5.07272249e+07,1.75000000e-08,2.74858411e+01,0.840,0.500,sky130
2.00000000e-08,5.46274324e-07,2.00000000e-08,2.00030517e-08,2.00000000e-08,1.52972844e-15,2.00000000e-08,-1.06038187e-15,2.00000000e-08,3.11865239e-18,2.00000000e-08,5.11710981e-16,2.00000000e-08,7.66244741e-16,2.00000000e-08,-1.14299706e-18,2.00000000e-08,5.20219326e-09,2.00000000e-08,6.87156084e-01,2.00000000e-08,3.44798535e-02,2.00000000e-08,5.45114871e-01,2.00000000e-08,5.45114864e-01,2.00000000e-08,1.92226615e+08,2.00000000e-08,3.57105424e+08,2.00000000e-08,5.68350935e+07,2.00000000e-08,2.73095492e+01,0.840,0.500,sky130
2.25000000e-08,6.10957779e-07,2.25000000e-08,2.25018075e-08,2.25000000e-08,1.54758711e-15,2.25000000e-08,-1.08368522e-15,2.25000000e-08,3.19228866e-18,2.25000000e-08,5.21908494e-16,2.25000000e-08,7.81526825e-16,2.25000000e-08,-1.17068083e-18,2.25000000e-08,5.81521247e-09,2.25000000e-08,6.87137817e-01,2.25000000e-08,3.46395113e-02,2.25000000e-08,5.49396840e-01,2.25000000e-08,5.49396832e-01,2.25000000e-08,1.71962762e+08,2.25000000e-08,3.94780867e+08,2.25000000e-08,6.28313264e+07,2.25000000e-08,2.71514979e+01,0.840,0.500,sky130
2.50000000e-08,6.75239222e-07,2.50000000e-08,2.50010837e-08,2.50000000e-08,1.56364959e-15,2.50000000e-08,-1.10462178e-15,2.50000000e-08,3.25842585e-18,2.50000000e-08,5.31055135e-16,2.50000000e-08,7.95234309e-16,2.50000000e-08,-1.19546236e-18,2.50000000e-08,6.42382977e-09,2.50000000e-08,6.87121381e-01,2.50000000e-08,3.47977105e-02,2.50000000e-08,5.53249525e-01,2.50000000e-08,5.53249517e-01,2.50000000e-08,1.55670377e+08,2.50000000e-08,4.31835384e+08,2.50000000e-08,6.87287360e+07,2.50000000e-08,2.70083981e+01,0.840,0.500,sky130
2.75000000e-08,7.39154796e-07,2.75000000e-08,2.75006212e-08,2.75000000e-08,1.57824104e-15,2.75000000e-08,-1.12362276e-15,2.75000000e-08,3.31843030e-18,2.75000000e-08,5.39343876e-16,2.75000000e-08,8.07656314e-16,2.75000000e-08,-1.21787728e-18,2.75000000e-08,7.02835307e-09,2.75000000e-08,6.87106436e-01,2.75000000e-08,3.49544814e-02,2.75000000e-08,5.56752895e-01,2.75000000e-08,5.56752885e-01,2.75000000e-08,1.42280843e+08,2.75000000e-08,4.68340880e+08,2.75000000e-08,7.45387661e+07,2.75000000e-08,2.68777491e+01,0.840,0.500,sky130
3.00000000e-08,8.02737109e-07,3.00000000e-08,3.00003166e-08,3.00000000e-08,1.59160567e-15,3.00000000e-08,-1.14101152e-15,3.00000000e-08,3.37332672e-18,3.00000000e-08,5.46919154e-16,3.00000000e-08,8.19009250e-16,3.00000000e-08,-1.23832620e-18,3.00000000e-08,7.62906599e-09,3.00000000e-08,6.87092727e-01,3.00000000e-08,3.51098610e-02,3.00000000e-08,5.59966447e-01,3.00000000e-08,5.59966437e-01,3.00000000e-08,1.31077645e+08,3.00000000e-08,5.04356780e+08,3.00000000e-08,8.02708746e+07,3.00000000e-08,2.67576212e+01,0.840,0.500,sky130
3.25000000e-08,8.66013921e-07,3.25000000e-08,3.25001055e-08,3.25000000e-08,1.60393132e-15,3.25000000e-08,-1.15703642e-15,3.25000000e-08,3.42390222e-18,3.25000000e-08,5.53891730e-16,3.25000000e-08,8.29459073e-16,3.25000000e-08,-1.25711606e-18,3.25000000e-08,8.22621378e-09,3.25000000e-08,6.87080061e-01,3.25000000e-08,3.52638858e-02,3.25000000e-08,5.62935585e-01,3.25000000e-08,5.62935574e-01,3.25000000e-08,1.21562608e+08,3.25000000e-08,5.39932047e+08,3.25000000e-08,8.59328543e+07,3.25000000e-08,2.66464957e+01,0.840,0.500,sky130
3.50000000e-08,9.29009265e-07,3.50000000e-08,3.49999569e-08,3.50000000e-08,1.61536567e-15,3.50000000e-08,-1.17189248e-15,3.50000000e-08,3.47077484e-18,3.50000000e-08,5.60348444e-16,3.50000000e-08,8.39135896e-16,3.50000000e-08,-1.27448734e-18,3.50000000e-08,8.82001248e-09,3.50000000e-08,6.87068286e-01,3.50000000e-08,3.54165920e-02,3.50000000e-08,5.65695761e-01,3.50000000e-08,5.65695749e-01,3.50000000e-08,1.13378524e+08,3.50000000e-08,5.75107719e+08,3.50000000e-08,9.15312363e+07,3.50000000e-08,2.65431545e+01,0.840,0.500,sky130
3.75000000e-08,9.91743687e-07,3.75000000e-08,3.74998471e-08,3.75000000e-08,1.62602687e-15,3.75000000e-08,-1.18573556e-15,3.75000000e-08,3.51443861e-18,3.75000000e-08,5.66358616e-16,3.75000000e-08,8.48143587e-16,3.75000000e-08,-1.29063187e-18,3.75000000e-08,9.41065011e-09,3.75000000e-08,6.87057282e-01,3.75000000e-08,3.55680140e-02,3.75000000e-08,5.68275179e-01,3.75000000e-08,5.68275166e-01,3.75000000e-08,1.06262584e+08,3.75000000e-08,6.09918386e+08,3.75000000e-08,9.70715260e+07,3.75000000e-08,2.64466062e+01,0.840,0.500,sky130
4.00000000e-08,1.05423507e-06,4.00000000e-08,3.99997646e-08,4.00000000e-08,1.63601103e-15,4.00000000e-08,-1.19869229e-15,4.00000000e-08,3.55529485e-18,4.00000000e-08,5.71978488e-16,4.00000000e-08,8.56566414e-16,4.00000000e-08,-1.30570517e-18,4.00000000e-08,9.99829347e-09,4.00000000e-08,6.87046952e-01,4.00000000e-08,3.57181850e-02,4.00000000e-08,5.70696659e-01,4.00000000e-08,5.70696645e-01,4.00000000e-08,1.00017068e+08,4.00000000e-08,6.44393624e+08,4.00000000e-08,1.02558430e+08,4.00000000e-08,2.63560320e+01,0.840,0.500,sky130
