isweep,gm,i_id,id,i_cgg,cgg,i_cgs,cgs,i_cgd,cgd,i_cds,cds,i_css,css,i_cdd,cdd,i_gds,gds,i_vth,vth,i_vdsat,vdsat,i_vgs,vgs,i_vds,vds,i_rds,rds,i_wt,wt,i_ft,ft,i_kgm,kgm,W,L,pdk
3.50000000e-09,7.53693835e-08,3.50000000e-09,3.49954518e-09,3.50000000e-09,1.26527922e-15,3.50000000e-09,-6.79135771e-16,3.50000000e-09,1.22430145e-18,3.50000000e-09,3.43307097e-16,3.50000000e-09,5.13673395e-16,3.50000000e-09,5.52719545e-19,3.50000000e-09,1.04397017e-09,3.50000000e-09,5.71875835e-01,3.50000000e-09,4.71787497e-02,3.50000000e-09,3.30289931e-01,3.50000000e-09,3.30289930e-01,3.50000000e-09,9.57881779e+08,3.50000000e-09,5.95673920e+07,3.50000000e-09,9.48044488e+06,3.50000000e-09,2.15369083e+01,0.840,0.500,sky130
3.75000000e-09,8.06495544e-08,3.75000000e-09,3.74953034e-09,3.75000000e-09,1.27348312e-15,3.75000000e-09,-6.90665252e-16,3.75000000e-09,1.27652104e-18,3.75000000e-09,3.48483440e-16,3.75000000e-09,5.21423182e-16,3.75000000e-09,5.22859251e-19,3.75000000e-09,1.11209589e-09,3.75000000e-09,5.71859994e-01,3.75000000e-09,4.71979333e-02,3.75000000e-09,3.33451973e-01,3.75000000e-09,3.33451972e-01,3.75000000e-09,8.99203033e+08,3.75000000e-09,6.33298967e+07,3.75000000e-09,1.00792661e+07,3.75000000e-09,2.15092417e+01,0.840,0.500,sky130
4.00000000e-09,8.59207637e-08,4.00000000e-09,3.99951848e-09,4.00000000e-09,1.28124485e-15,4.00000000e-09,-7.01550450e-16,4.00000000e-09,1.32550395e-18,4.00000000e-09,3.53363754e-16,4.00000000e-09,5.28730088e-16,4.00000000e-09,4.95127408e-19,4.00000000e-09,1.17991013e-09,4.00000000e-09,5.71845156e-01,4.00000000e-09,4.72170912e-02,4.00000000e-09,3.36413785e-01,4.00000000e-09,3.36413784e-01,4.00000000e-09,8.47522177e+08,4.00000000e-09,6.70603778e+07,4.00000000e-09,1.06729906e+07,4.00000000e-09,2.14827770e+01,0.840,0.500,sky130
4.25000000e-09,9.11834199e-08,4.25000000e-09,4.24950910e-09,4.25000000e-09,1.28861209e-15,4.25000000e-09,-7.11862569e-16,4.25000000e-09,1.37163835e-18,4.25000000e-09,3.57981192e-16,4.25000000e-09,5.35643687e-16,4.25000000e-09,4.69246046e-19,4.25000000e-09,1.24743450e-09,4.25000000e-09,5.71831200e-01,4.25000000e-09,4.72362242e-02,4.25000000e-09,3.39199503e-01,4.25000000e-09,3.39199502e-01,4.25000000e-09,8.01645297e+08,4.25000000e-09,7.07609532e+07,4.25000000e-09,1.12619555e+07,4.25000000e-09,2.14574008e+01,0.840,0.500,sky130
4.50000000e-09,9.64378821e-08,4.50000000e-09,4.49950115e-09,4.50000000e-09,1.29562501e-15,4.50000000e-09,-7.21661362e-16,4.50000000e-09,1.41524561e-18,4.50000000e-09,3.62363528e-16,4.50000000e-09,5.42205509e-16,4.50000000e-09,4.44987958e-19,4.50000000e-09,1.31468773e-09,4.50000000e-09,5.71818026e-01,4.50000000e-09,4.72553329e-02,4.50000000e-09,3.41829128e-01,4.50000000e-09,3.41829126e-01,4.50000000e-09,7.60636898e+08,4.50000000e-09,7.44334832e+07,4.50000000e-09,1.18464568e+07,4.50000000e-09,2.14330164e+01,0.840,0.500,sky130
4.75000000e-09,1.01684489e-07,4.75000000e-09,4.74949427e-09,4.75000000e-09,1.30231778e-15,4.75000000e-09,-7.30997529e-16,4.75000000e-09,1.45659505e-18,4.75000000e-09,3.66534286e-16,4.75000000e-09,5.48450737e-16,4.75000000e-09,4.22165013e-19,4.75000000e-09,1.38168645e-09,4.75000000e-09,5.71805551e-01,4.75000000e-09,4.72744177e-02,4.75000000e-09,3.44319431e-01,4.75000000e-09,3.44319430e-01,4.75000000e-09,7.23753207e+08,4.75000000e-09,7.80796293e+07,4.75000000e-09,1.24267590e+07,4.75000000e-09,2.14095404e+01,0.840,0.500,sky130
5.00000000e-09,1.06923564e-07,5.00000000e-09,4.99948867e-09,5.00000000e-09,1.30871976e-15,5.00000000e-09,-7.39914480e-16,5.00000000e-09,1.49591471e-18,5.00000000e-09,3.70513578e-16,5.00000000e-09,5.54409450e-16,5.00000000e-09,4.00619719e-19,5.00000000e-09,1.44844553e-09,5.00000000e-09,5.71793702e-01,5.00000000e-09,4.72934794e-02,5.00000000e-09,3.46684618e-01,5.00000000e-09,3.46684616e-01,5.00000000e-09,6.90395307e+08,5.00000000e-09,8.17008860e+07,5.00000000e-09,1.30030999e+07,5.00000000e-09,2.13869000e+01,0.840,0.500,sky130
5.25000000e-09,1.12155405e-07,5.25000000e-09,5.24948459e-09,5.25000000e-09,1.31485637e-15,5.25000000e-09,-7.48449669e-16,5.25000000e-09,1.53339930e-18,5.25000000e-09,3.74318728e-16,5.25000000e-09,5.60107560e-16,5.25000000e-09,3.80218984e-19,5.25000000e-09,1.51497827e-09,5.25000000e-09,5.71782419e-01,5.25000000e-09,4.73125183e-02,5.25000000e-09,3.48936819e-01,5.25000000e-09,3.48936817e-01,5.25000000e-09,6.60075473e+08,5.25000000e-09,8.52985979e+07,5.25000000e-09,1.35756935e+07,5.25000000e-09,2.13650318e+01,0.840,0.500,sky130
5.50000000e-09,1.17380237e-07,5.50000000e-09,5.49947985e-09,5.50000000e-09,1.32074968e-15,5.50000000e-09,-7.56635568e-16,5.50000000e-09,1.56921615e-18,5.50000000e-09,3.77964741e-16,5.50000000e-09,5.65567510e-16,5.50000000e-09,3.60849529e-19,5.50000000e-09,1.58129596e-09,5.50000000e-09,5.71771650e-01,5.50000000e-09,4.73315348e-02,5.50000000e-09,3.51086456e-01,5.50000000e-09,3.51086454e-01,5.50000000e-09,6.32392687e+08,5.50000000e-09,8.88739468e+07,5.50000000e-09,1.41447279e+07,5.50000000e-09,2.13438798e+01,0.840,0.500,sky130
5.75000000e-09,1.22598339e-07,5.75000000e-09,5.74947580e-09,5.75000000e-09,1.32641913e-15,5.75000000e-09,-7.64500698e-16,5.75000000e-09,1.60351085e-18,5.75000000e-09,3.81464772e-16,5.75000000e-09,5.70808981e-16,5.75000000e-09,3.42413753e-19,5.75000000e-09,1.64740967e-09,5.75000000e-09,5.71761349e-01,5.75000000e-09,4.73505292e-02,5.75000000e-09,3.53142596e-01,5.75000000e-09,3.53142594e-01,5.75000000e-09,6.07013557e+08,5.75000000e-09,9.24280537e+07,5.75000000e-09,1.47103816e+07,5.75000000e-09,2.13233942e+01,0.840,0.500,sky130
6.00000000e-09,1.27809947e-07,6.00000000e-09,5.99947254e-09,6.00000000e-09,1.33188185e-15,6.00000000e-09,-7.72070123e-16,6.00000000e-09,1.63641036e-18,6.00000000e-09,3.84830373e-16,6.00000000e-09,5.75849252e-16,6.00000000e-09,3.24827279e-19,6.00000000e-09,1.71332913e-09,6.00000000e-09,5.71751477e-01,6.00000000e-09,4.73695021e-02,6.00000000e-09,3.55113142e-01,6.00000000e-09,3.55113140e-01,6.00000000e-09,5.83659019e+08,6.00000000e-09,9.59619255e+07,6.00000000e-09,1.52728148e+07,6.00000000e-09,2.13035307e+01,0.840,0.500,sky130
6.25000000e-09,1.33015262e-07,6.25000000e-09,6.24946922e-09,6.25000000e-09,1.33715301e-15,6.25000000e-09,-7.79365995e-16,6.25000000e-09,1.66802609e-18,6.25000000e-09,3.88071739e-16,6.25000000e-09,5.80703577e-16,6.25000000e-09,3.08016666e-19,6.25000000e-09,1.77906298e-09,6.25000000e-09,5.71741999e-01,6.25000000e-09,4.73884537e-02,6.25000000e-09,3.57005024e-01,6.25000000e-09,3.57005021e-01,6.25000000e-09,5.62093647e+08,6.25000000e-09,9.94764708e+07,6.25000000e-09,1.58321721e+07,6.25000000e-09,2.12842495e+01,0.840,0.500,sky130
6.50000000e-09,1.38214499e-07,6.50000000e-09,6.49946638e-09,6.50000000e-09,1.34224614e-15,6.50000000e-09,-7.86408058e-16,6.50000000e-09,1.69845659e-18,6.50000000e-09,3.91197947e-16,6.50000000e-09,5.85385536e-16,6.50000000e-09,2.91917469e-19,6.50000000e-09,1.84461944e-09,6.50000000e-09,5.71732885e-01,6.50000000e-09,4.74073843e-02,6.50000000e-09,3.58824370e-01,6.50000000e-09,3.58824368e-01,6.50000000e-09,5.42117240e+08,6.50000000e-09,1.02972543e+08,6.50000000e-09,1.63885893e+07,6.50000000e-09,2.12655149e+01,0.840,0.500,sky130
6.75000000e-09,1.43407835e-07,6.75000000e-09,6.74946332e-09,6.75000000e-09,1.34717335e-15,6.75000000e-09,-7.93213920e-16,6.75000000e-09,1.72778923e-18,6.75000000e-09,3.94217085e-16,6.75000000e-09,5.89907230e-16,6.75000000e-09,2.76472978e-19,6.75000000e-09,1.91000575e-09,6.75000000e-09,5.71724106e-01,6.75000000e-09,4.74262942e-02,6.75000000e-09,3.60576609e-01,6.75000000e-09,3.60576607e-01,6.75000000e-09,5.23558632e+08,6.75000000e-09,1.06450914e+08,6.75000000e-09,1.69421891e+07,6.75000000e-09,2.12472945e+01,0.840,0.500,sky130
7.00000000e-09,1.48595473e-07,7.00000000e-09,6.99946119e-09,7.00000000e-09,1.35194557e-15,7.00000000e-09,-7.99799431e-16,7.00000000e-09,1.75610214e-18,7.00000000e-09,3.97136426e-16,7.00000000e-09,5.94279539e-16,7.00000000e-09,2.61632863e-19,7.00000000e-09,1.97522906e-09,7.00000000e-09,5.71715640e-01,7.00000000e-09,4.74451837e-02,7.00000000e-09,3.62266593e-01,7.00000000e-09,3.62266590e-01,7.00000000e-09,5.06270398e+08,7.00000000e-09,1.09912320e+08,7.00000000e-09,1.74930890e+07,7.00000000e-09,2.12295588e+01,0.840,0.500,sky130
7.25000000e-09,1.53777567e-07,7.25000000e-09,7.24945914e-09,7.25000000e-09,1.35657259e-15,7.25000000e-09,-8.06178820e-16,7.25000000e-09,1.78346509e-18,7.25000000e-09,3.99962490e-16,7.25000000e-09,5.98512223e-16,7.25000000e-09,2.47352459e-19,7.25000000e-09,2.04029544e-09,7.25000000e-09,5.71707464e-01,7.25000000e-09,4.74640530e-02,7.25000000e-09,3.63898648e-01,7.25000000e-09,3.63898646e-01,7.25000000e-09,4.90125098e+08,7.25000000e-09,1.13357419e+08,7.25000000e-09,1.80413935e+07,7.25000000e-09,2.12122813e+01,0.840,0.500,sky130
7.50000000e-09,1.58954273e-07,7.50000000e-09,7.49945706e-09,7.50000000e-09,1.36106332e-15,7.50000000e-09,-8.12364972e-16,7.50000000e-09,1.80994092e-18,7.50000000e-09,4.02701181e-16,7.50000000e-09,6.02614112e-16,7.50000000e-09,2.33591814e-19,7.50000000e-09,2.10521072e-09,7.50000000e-09,5.71699558e-01,7.50000000e-09,4.74829023e-02,7.50000000e-09,3.65476672e-01,7.50000000e-09,3.65476670e-01,7.50000000e-09,4.75011832e+08,7.50000000e-09,1.16786832e+08,7.50000000e-09,1.85872015e+07,7.50000000e-09,2.11954375e+01,0.840,0.500,sky130
7.75000000e-09,1.64125751e-07,7.75000000e-09,7.74945528e-09,7.75000000e-09,1.36542587e-15,7.75000000e-09,-8.18369590e-16,7.75000000e-09,1.83558639e-18,7.75000000e-09,4.05357852e-16,7.75000000e-09,6.06593219e-16,7.75000000e-09,2.20315062e-19,7.75000000e-09,2.16998042e-09,7.75000000e-09,5.71691906e-01,7.75000000e-09,4.75017319e-02,7.75000000e-09,3.67004180e-01,7.75000000e-09,3.67004178e-01,7.75000000e-09,4.60833651e+08,7.75000000e-09,1.20201144e+08,7.75000000e-09,1.91306062e+07,7.75000000e-09,2.11790048e+01,0.840,0.500,sky130
8.00000000e-09,1.69292114e-07,8.00000000e-09,7.99945239e-09,8.00000000e-09,1.36966757e-15,8.00000000e-09,-8.24203286e-16,8.00000000e-09,1.86045276e-18,8.00000000e-09,4.07937355e-16,8.00000000e-09,6.10456804e-16,8.00000000e-09,2.07489993e-19,8.00000000e-09,2.23460924e-09,8.00000000e-09,5.71684491e-01,8.00000000e-09,4.75205420e-02,8.00000000e-09,3.68484345e-01,8.00000000e-09,3.68484343e-01,8.00000000e-09,4.47505532e+08,8.00000000e-09,1.23600877e+08,8.00000000e-09,1.96716906e+07,8.00000000e-09,2.11629629e+01,0.840,0.500,sky130
8.25000000e-09,1.74453556e-07,8.25000000e-09,8.24945113e-09,8.25000000e-09,1.37379524e-15,8.25000000e-09,-8.29875844e-16,8.25000000e-09,1.88458701e-18,8.25000000e-09,4.10444159e-16,8.25000000e-09,6.14211554e-16,8.25000000e-09,1.95087297e-19,8.25000000e-09,2.29910262e-09,8.25000000e-09,5.71677298e-01,8.25000000e-09,4.75393328e-02,8.25000000e-09,3.69920071e-01,8.25000000e-09,3.69920069e-01,8.25000000e-09,4.34952312e+08,8.25000000e-09,1.26986578e+08,8.25000000e-09,2.02105416e+07,8.25000000e-09,2.11472925e+01,0.840,0.500,sky130
8.50000000e-09,1.79610160e-07,8.50000000e-09,8.49944928e-09,8.50000000e-09,1.37781499e-15,8.50000000e-09,-8.35396110e-16,8.50000000e-09,1.90803152e-18,8.50000000e-09,4.12882303e-16,8.50000000e-09,6.17863514e-16,8.50000000e-09,1.83080639e-19,8.50000000e-09,2.36346439e-09,8.50000000e-09,5.71670315e-01,8.50000000e-09,4.75581044e-02,8.50000000e-09,3.71313977e-01,8.50000000e-09,3.71313974e-01,8.50000000e-09,4.23107707e+08,8.50000000e-09,1.30358692e+08,8.50000000e-09,2.07472302e+07,8.50000000e-09,2.11319762e+01,0.840,0.500,sky130
8.75000000e-09,1.84762074e-07,8.75000000e-09,8.74944804e-09,8.75000000e-09,1.38173255e-15,8.75000000e-09,-8.40772280e-16,8.75000000e-09,1.93082533e-18,8.75000000e-09,4.15255524e-16,8.75000000e-09,6.21418278e-16,8.75000000e-09,1.71445910e-19,8.75000000e-09,2.42769902e-09,8.75000000e-09,5.71663529e-01,8.75000000e-09,4.75768571e-02,8.75000000e-09,3.72668471e-01,8.75000000e-09,3.72668468e-01,8.75000000e-09,4.11912676e+08,8.75000000e-09,1.33717682e+08,8.75000000e-09,2.12818301e+07,8.75000000e-09,2.11169977e+01,0.840,0.500,sky130
9.00000000e-09,1.89909394e-07,9.00000000e-09,8.99944632e-09,9.00000000e-09,1.38555314e-15,9.00000000e-09,-8.46011848e-16,9.00000000e-09,1.95300402e-18,9.00000000e-09,4.17567239e-16,9.00000000e-09,6.24880957e-16,9.00000000e-09,1.60161227e-19,9.00000000e-09,2.49181012e-09,9.00000000e-09,5.71656930e-01,9.00000000e-09,4.75955910e-02,9.00000000e-09,3.73985749e-01,9.00000000e-09,3.73985746e-01,9.00000000e-09,4.01314688e+08,9.00000000e-09,1.37063956e+08,9.00000000e-09,2.18144061e+07,9.00000000e-09,2.11023420e+01,0.840,0.500,sky130
9.25000000e-09,1.95052241e-07,9.25000000e-09,9.24944460e-09,9.25000000e-09,1.38928158e-15,9.25000000e-09,-8.51121760e-16,9.25000000e-09,1.97460045e-18,9.25000000e-09,4.19820611e-16,9.25000000e-09,6.28256287e-16,9.25000000e-09,1.49206509e-19,9.25000000e-09,2.55580147e-09,9.25000000e-09,5.71650507e-01,9.25000000e-09,4.76143063e-02,9.25000000e-09,3.75267835e-01,9.25000000e-09,3.75267832e-01,9.25000000e-09,3.91266698e+08,9.25000000e-09,1.40397918e+08,9.25000000e-09,2.23450226e+07,9.25000000e-09,2.10879950e+01,0.840,0.500,sky130
9.50000000e-09,2.00190733e-07,9.50000000e-09,9.49944343e-09,9.50000000e-09,1.39292237e-15,9.50000000e-09,-8.56108435e-16,9.50000000e-09,1.99564486e-18,9.50000000e-09,4.22018561e-16,9.50000000e-09,6.31548641e-16,9.50000000e-09,1.38563342e-19,9.50000000e-09,2.61967666e-09,9.50000000e-09,5.71644251e-01,9.50000000e-09,4.76330032e-02,9.50000000e-09,3.76516591e-01,9.50000000e-09,3.76516588e-01,9.50000000e-09,3.81726499e+08,9.50000000e-09,1.43719950e+08,9.50000000e-09,2.28737404e+07,9.50000000e-09,2.10739434e+01,0.840,0.500,sky130
9.75000000e-09,2.05324965e-07,9.75000000e-09,9.74944235e-09,9.75000000e-09,1.39647966e-15,9.75000000e-09,-8.60977805e-16,9.75000000e-09,2.01616512e-18,9.75000000e-09,4.24163788e-16,9.75000000e-09,6.34762055e-16,9.75000000e-09,1.28214845e-19,9.75000000e-09,2.68343886e-09,9.75000000e-09,5.71638154e-01,9.75000000e-09,4.76516817e-02,9.75000000e-09,3.77733730e-01,9.75000000e-09,3.77733727e-01,9.75000000e-09,3.72656153e+08,9.75000000e-09,1.47030401e+08,9.75000000e-09,2.34006152e+07,9.75000000e-09,2.10601753e+01,0.840,0.500,sky130
1.00000000e-08,2.10454969e-07,1.00000000e-08,9.99943828e-09,1.00000000e-08,1.39995725e-15,1.00000000e-08,-8.65735324e-16,1.00000000e-08,2.03618679e-18,1.00000000e-08,4.26258772e-16,1.00000000e-08,6.37900244e-16,1.00000000e-08,1.18145572e-19,1.00000000e-08,2.74709034e-09,1.00000000e-08,5.71632207e-01,1.00000000e-08,4.76703418e-02,1.00000000e-08,3.78920824e-01,1.00000000e-08,3.78920821e-01,1.00000000e-08,3.64021519e+08,1.00000000e-08,1.50329569e+08,1.00000000e-08,2.39256939e+07,1.00000000e-08,2.10466792e+01,0.840,0.500,sky130
1.25000000e-08,2.61628721e-07,1.25000000e-08,1.25035146e-08,1.25000000e-08,1.43108399e-15,1.25000000e-08,-9.08201629e-16,1.25000000e-08,2.21379004e-18,1.25000000e-08,4.44917504e-16,1.25000000e-08,6.65851608e-16,1.25000000e-08,2.99731008e-20,1.25000000e-08,3.37916644e-09,1.25000000e-08,5.71579541e-01,1.25000000e-08,4.78562755e-02,1.25000000e-08,3.89433405e-01,1.25000000e-08,3.89433400e-01,1.25000000e-08,2.95930969e+08,1.25000000e-08,1.82818565e+08,1.25000000e-08,2.90964784e+07,1.25000000e-08,2.09244145e+01,0.840,0.500,sky130
1.50000000e-08,3.12537934e-07,1.50000000e-08,1.50110083e-08,1.50000000e-08,1.45708403e-15,1.50000000e-08,-9.43522853e-16,1.50000000e-08,2.36013969e-18,1.50000000e-08,4.60381957e-16,1.50000000e-08,6.89019717e-16,1.50000000e-08,-4.12397958e-20,1.50000000e-08,4.00354711e-09,1.50000000e-08,5.71536230e-01,1.50000000e-08,4.80407609e-02,1.50000000e-08,3.98078803e-01,1.50000000e-08,3.98078798e-01,1.50000000e-08,2.49778502e+08,1.50000000e-08,2.14495478e+08,1.50000000e-08,3.41380156e+07,1.50000000e-08,2.08205824e+01,0.840,0.500,sky130
1.75000000e-08,3.62920336e-07,1.75000000e-08,1.75062292e-08,1.75000000e-08,1.47930548e-15,1.75000000e-08,-9.73610699e-16,1.75000000e-08,2.48394784e-18,1.75000000e-08,4.73517336e-16,1.75000000e-08,7.08699765e-16,1.75000000e-08,-1.00554802e-19,1.75000000e-08,4.61786364e-09,1.75000000e-08,5.71499618e-01,1.75000000e-08,4.82227386e-02,1.75000000e-08,4.05387014e-01,1.75000000e-08,4.05387008e-01,1.75000000e-08,2.16550353e+08,1.75000000e-08,2.45331571e+08,1.75000000e-08,3.90457322e+07,1.75000000e-08,2.07309257e+01,0.840,0.500,sky130
2.00000000e-08,4.13101993e-07,2.00000000e-08,2.00032429e-08,2.00000000e-08,1.49880951e-15,2.00000000e-08,-9.99948018e-16,2.00000000e-08,2.59174310e-18,2.00000000e-08,4.84987691e-16,2.00000000e-08,7.25886088e-16,2.00000000e-08,-1.51554640e-19,2.00000000e-08,5.22666398e-09,2.00000000e-08,5.71467740e-01,2.00000000e-08,4.84033129e-02,2.00000000e-08,4.11750380e-01,2.00000000e-08,4.11750373e-01,2.00000000e-08,1.91326629e+08,2.00000000e-08,2.75620078e+08,2.00000000e-08,4.38662978e+07,2.00000000e-08,2.06517511e+01,0.840,0.500,sky130
2.25000000e-08,4.63110746e-07,2.25000000e-08,2.25019165e-08,2.25000000e-08,1.51619423e-15,2.25000000e-08,-1.02337052e-15,2.25000000e-08,2.68719383e-18,2.25000000e-08,4.95167423e-16,2.25000000e-08,7.41139308e-16,2.25000000e-08,-1.96244506e-19,2.25000000e-08,5.83067152e-09,2.25000000e-08,5.71439494e-01,2.25000000e-08,4.85825288e-02,2.25000000e-08,4.17388565e-01,2.25000000e-08,4.17388557e-01,2.25000000e-08,1.71506832e+08,2.25000000e-08,3.05442890e+08,2.25000000e-08,4.86127457e+07,2.25000000e-08,2.05809468e+01,0.840,0.500,sky130
