isweep,gm,i_id,id,i_cgg,cgg,i_cgs,cgs,i_cgd,cgd,i_cds,cds,i_css,css,i_cdd,cdd,i_gds,gds,i_vth,vth,i_vdsat,vdsat,i_vgs,vgs,i_vds,vds,i_rds,rds,i_wt,wt,i_ft,ft,i_kgm,kgm,W,L,pdk
3.50000000e-09,8.50256912e-08,3.50000000e-09,3.49960477e-09,3.50000000e-09,1.22760117e-15,3.50000000e-09,-6.81954516e-16,3.50000000e-09,1.40043160e-18,3.50000000e-09,3.47837040e-16,3.50000000e-09,5.20685372e-16,3.50000000e-09,-2.89847503e-19,3.50000000e-09,8.29532412e-10,3.50000000e-09,6.66952627e-01,3.50000000e-09,4.02147049e-02,3.50000000e-09,4.51177076e-01,3.50000000e-09,4.51177075e-01,3.50000000e-09,1.20549841e+09,3.50000000e-09,6.92616570e+07,3.50000000e-09,1.10233351e+07,3.50000000e-09,2.42957982e+01,0.840,0.500,sky130
3.75000000e-09,9.09463129e-08,3.75000000e-09,3.74959004e-09,3.75000000e-09,1.23554247e-15,3.75000000e-09,-6.92933135e-16,3.75000000e-09,1.43000480e-18,3.75000000e-09,3.52840891e-16,3.75000000e-09,5.28182727e-16,3.75000000e-09,-3.02028405e-19,3.75000000e-09,8.85796467e-10,3.75000000e-09,6.66942354e-01,3.75000000e-09,4.02387827e-02,3.75000000e-09,4.53991868e-01,3.75000000e-09,4.53991867e-01,3.75000000e-09,1.12892751e+09,3.75000000e-09,7.36084070e+07,3.75000000e-09,1.17151418e+07,3.75000000e-09,2.42550017e+01,0.840,0.500,sky130
4.00000000e-09,9.68539758e-08,4.00000000e-09,3.99957879e-09,4.00000000e-09,1.24304315e-15,4.00000000e-09,-7.03286815e-16,4.00000000e-09,1.45788024e-18,4.00000000e-09,3.57553735e-16,4.00000000e-09,5.35244145e-16,4.00000000e-09,-3.13473215e-19,4.00000000e-09,9.41874793e-10,4.00000000e-09,6.66932728e-01,4.00000000e-09,4.02628229e-02,4.00000000e-09,4.56629332e-01,4.00000000e-09,4.56629330e-01,4.00000000e-09,1.06171224e+09,4.00000000e-09,7.79168252e+07,4.00000000e-09,1.24008479e+07,4.00000000e-09,2.42160439e+01,0.840,0.500,sky130
4.25000000e-09,1.02749308e-07,4.25000000e-09,4.24957071e-09,4.25000000e-09,1.25015153e-15,4.25000000e-09,-7.13085257e-16,4.25000000e-09,1.48424857e-18,4.25000000e-09,3.62008424e-16,4.25000000e-09,5.41918834e-16,4.25000000e-09,-3.24267236e-19,4.25000000e-09,9.97778456e-10,4.25000000e-09,6.66923672e-01,4.25000000e-09,4.02868262e-02,4.25000000e-09,4.59110809e-01,4.25000000e-09,4.59110807e-01,4.25000000e-09,1.00222649e+09,4.25000000e-09,8.21894832e+07,4.25000000e-09,1.30808625e+07,4.25000000e-09,2.41787501e+01,0.840,0.500,sky130
4.50000000e-09,1.08632814e-07,4.50000000e-09,4.49956270e-09,4.50000000e-09,1.25690816e-15,4.50000000e-09,-7.22386809e-16,4.50000000e-09,1.50926918e-18,4.50000000e-09,3.66232415e-16,4.50000000e-09,5.48247922e-16,4.50000000e-09,-3.34481474e-19,4.50000000e-09,1.05351658e-09,4.50000000e-09,6.66915121e-01,4.50000000e-09,4.03107930e-02,4.50000000e-09,4.61453968e-01,4.50000000e-09,4.61453966e-01,4.50000000e-09,9.49201956e+08,4.50000000e-09,8.64286014e+07,4.50000000e-09,1.37555391e+07,4.50000000e-09,2.41429715e+01,0.840,0.500,sky130
4.75000000e-09,1.14505038e-07,4.75000000e-09,4.74955563e-09,4.75000000e-09,1.26334755e-15,4.75000000e-09,-7.31241038e-16,4.75000000e-09,1.53307734e-18,4.75000000e-09,3.70248996e-16,4.75000000e-09,5.54266294e-16,4.75000000e-09,-3.44175918e-19,4.75000000e-09,1.10909808e-09,4.75000000e-09,6.66907020e-01,4.75000000e-09,4.03347239e-02,4.75000000e-09,4.63673658e-01,4.75000000e-09,4.63673656e-01,4.75000000e-09,9.01633516e+08,4.75000000e-09,9.06362132e+07,4.75000000e-09,1.44252013e+07,4.75000000e-09,2.41085791e+01,0.840,0.500,sky130
5.00000000e-09,1.20366469e-07,5.00000000e-09,4.99954989e-09,5.00000000e-09,1.26949927e-15,5.00000000e-09,-7.39690305e-16,5.00000000e-09,1.55578856e-18,5.00000000e-09,3.74078043e-16,5.00000000e-09,5.60003721e-16,5.00000000e-09,-3.53401586e-19,5.00000000e-09,1.16453082e-09,5.00000000e-09,6.66899324e-01,5.00000000e-09,4.03586196e-02,5.00000000e-09,4.65782445e-01,5.00000000e-09,4.65782443e-01,5.00000000e-09,8.58714929e+08,5.00000000e-09,9.48141295e+07,5.00000000e-09,1.50901374e+07,5.00000000e-09,2.40754611e+01,0.840,0.500,sky130
5.25000000e-09,1.26217577e-07,5.25000000e-09,5.24954672e-09,5.25000000e-09,1.27538889e-15,5.25000000e-09,-7.47771152e-16,5.25000000e-09,1.57750237e-18,5.25000000e-09,3.77736676e-16,5.25000000e-09,5.65485848e-16,5.25000000e-09,-3.62202285e-19,5.25000000e-09,1.21982209e-09,5.25000000e-09,6.66891993e-01,5.25000000e-09,4.03824808e-02,5.25000000e-09,4.67791069e-01,5.25000000e-09,4.67791067e-01,5.25000000e-09,8.19791680e+08,5.25000000e-09,9.89639932e+07,5.25000000e-09,1.57506087e+07,5.25000000e-09,2.40435192e+01,0.840,0.500,sky130
5.50000000e-09,1.32058670e-07,5.50000000e-09,5.49954179e-09,5.50000000e-09,1.28103850e-15,5.50000000e-09,-7.55515135e-16,5.50000000e-09,1.59830468e-18,5.50000000e-09,3.81239665e-16,5.50000000e-09,5.70734800e-16,5.50000000e-09,-3.70615709e-19,5.50000000e-09,1.27497726e-09,5.50000000e-09,6.66884995e-01,5.50000000e-09,4.04063073e-02,5.50000000e-09,4.69708737e-01,5.50000000e-09,4.69708735e-01,5.50000000e-09,7.84327712e+08,5.50000000e-09,1.03087198e+08,5.50000000e-09,1.64068372e+07,5.50000000e-09,2.40126677e+01,0.840,0.500,sky130
5.75000000e-09,1.37890210e-07,5.75000000e-09,5.74953885e-09,5.75000000e-09,1.28646762e-15,5.75000000e-09,-7.62950080e-16,5.75000000e-09,1.61827117e-18,5.75000000e-09,3.84600014e-16,5.75000000e-09,5.75770058e-16,5.75000000e-09,-3.78674939e-19,5.75000000e-09,1.33000293e-09,5.75000000e-09,6.66878299e-01,5.75000000e-09,4.04301001e-02,5.75000000e-09,4.71543490e-01,5.75000000e-09,4.71543488e-01,5.75000000e-09,7.51878042e+08,5.75000000e-09,1.07185138e+08,5.75000000e-09,1.70590446e+07,5.75000000e-09,2.39828295e+01,0.840,0.500,sky130
6.00000000e-09,1.43712480e-07,6.00000000e-09,5.99953492e-09,6.00000000e-09,1.29169334e-15,6.00000000e-09,-7.70100265e-16,6.00000000e-09,1.63746785e-18,6.00000000e-09,3.87829059e-16,6.00000000e-09,5.80608601e-16,6.00000000e-09,-3.86408752e-19,6.00000000e-09,1.38490369e-09,6.00000000e-09,6.66871880e-01,6.00000000e-09,4.04538592e-02,6.00000000e-09,4.73302300e-01,6.00000000e-09,4.73302298e-01,6.00000000e-09,7.22071871e+08,6.00000000e-09,1.11258978e+08,6.00000000e-09,1.77074162e+07,6.00000000e-09,2.39539367e+01,0.840,0.500,sky130
6.25000000e-09,1.49525864e-07,6.25000000e-09,6.24953253e-09,6.25000000e-09,1.29673085e-15,6.25000000e-09,-7.76987309e-16,6.25000000e-09,1.65595345e-18,6.25000000e-09,3.90936882e-16,6.25000000e-09,5.85265534e-16,6.25000000e-09,-3.93842675e-19,6.25000000e-09,1.43968493e-09,6.25000000e-09,6.66865716e-01,6.25000000e-09,4.04775852e-02,6.25000000e-09,4.74991327e-01,6.25000000e-09,4.74991324e-01,6.25000000e-09,6.94596423e+08,6.25000000e-09,1.15309869e+08,6.25000000e-09,1.83521356e+07,6.25000000e-09,2.39259278e+01,0.840,0.500,sky130
6.50000000e-09,1.55330632e-07,6.50000000e-09,6.49953013e-09,6.50000000e-09,1.30159364e-15,6.50000000e-09,-7.83630319e-16,6.50000000e-09,1.67377985e-18,6.50000000e-09,3.93932386e-16,6.50000000e-09,5.89754193e-16,6.50000000e-09,-4.00999203e-19,6.50000000e-09,1.49435073e-09,6.50000000e-09,6.66859787e-01,6.50000000e-09,4.05012785e-02,6.50000000e-09,4.76615981e-01,6.50000000e-09,4.76615979e-01,6.50000000e-09,6.69186946e+08,6.50000000e-09,1.19338807e+08,6.50000000e-09,1.89933611e+07,6.50000000e-09,2.38987479e+01,0.840,0.500,sky130
6.75000000e-09,1.61127060e-07,6.75000000e-09,6.74952734e-09,6.75000000e-09,1.30629376e-15,6.75000000e-09,-7.90046386e-16,6.75000000e-09,1.69099343e-18,6.75000000e-09,3.96823527e-16,6.75000000e-09,5.94086496e-16,6.75000000e-09,-4.07898396e-19,6.75000000e-09,1.54890511e-09,6.75000000e-09,6.66854075e-01,6.75000000e-09,4.05249392e-02,6.75000000e-09,4.78181073e-01,6.75000000e-09,4.78181070e-01,6.75000000e-09,6.45617343e+08,6.75000000e-09,1.23346727e+08,6.75000000e-09,1.96312414e+07,6.75000000e-09,2.38723472e+01,0.840,0.500,sky130
7.00000000e-09,1.66915442e-07,7.00000000e-09,6.99952524e-09,7.00000000e-09,1.31084207e-15,7.00000000e-09,-7.96250874e-16,7.00000000e-09,1.70763588e-18,7.00000000e-09,3.99617449e-16,7.00000000e-09,5.98273146e-16,7.00000000e-09,-4.14558230e-19,7.00000000e-09,1.60335210e-09,7.00000000e-09,6.66848565e-01,7.00000000e-09,4.05485678e-02,7.00000000e-09,4.79690896e-01,7.00000000e-09,4.79690894e-01,7.00000000e-09,6.23693324e+08,7.00000000e-09,1.27334517e+08,7.00000000e-09,2.02659178e+07,7.00000000e-09,2.38466805e+01,0.840,0.500,sky130
7.25000000e-09,1.72696008e-07,7.25000000e-09,7.24952290e-09,7.25000000e-09,1.31524833e-15,7.25000000e-09,-8.02257567e-16,7.25000000e-09,1.72374455e-18,7.25000000e-09,4.02320557e-16,7.25000000e-09,6.02323737e-16,7.25000000e-09,-4.20994795e-19,7.25000000e-09,1.65769502e-09,7.25000000e-09,6.66843242e-01,7.25000000e-09,4.05721644e-02,7.25000000e-09,4.81149286e-01,7.25000000e-09,4.81149283e-01,7.25000000e-09,6.03247273e+08,7.25000000e-09,1.31302967e+08,7.25000000e-09,2.08975162e+07,7.25000000e-09,2.38217067e+01,0.840,0.500,sky130
7.50000000e-09,1.78469013e-07,7.50000000e-09,7.49952107e-09,7.50000000e-09,1.31952139e-15,7.50000000e-09,-8.08078961e-16,7.50000000e-09,1.73935333e-18,7.50000000e-09,4.04938652e-16,7.50000000e-09,6.06246960e-16,7.50000000e-09,-4.27222635e-19,7.50000000e-09,1.71193731e-09,7.50000000e-09,6.66838095e-01,7.50000000e-09,4.05957295e-02,7.50000000e-09,4.82559697e-01,7.50000000e-09,4.82559694e-01,7.50000000e-09,5.84133538e+08,7.50000000e-09,1.35252838e+08,7.50000000e-09,2.15261578e+07,7.50000000e-09,2.37973880e+01,0.840,0.500,sky130
7.75000000e-09,1.84234691e-07,7.75000000e-09,7.74952014e-09,7.75000000e-09,1.32366927e-15,7.75000000e-09,-8.13726379e-16,7.75000000e-09,1.75449288e-18,7.75000000e-09,4.07476987e-16,7.75000000e-09,6.10050684e-16,7.75000000e-09,-4.33254899e-19,7.75000000e-09,1.76608214e-09,7.75000000e-09,6.66833111e-01,7.75000000e-09,4.06192634e-02,7.75000000e-09,4.83925245e-01,7.75000000e-09,4.83925242e-01,7.75000000e-09,5.66225079e+08,7.75000000e-09,1.39184836e+08,7.75000000e-09,2.21519547e+07,7.75000000e-09,2.37736902e+01,0.840,0.500,sky130
8.00000000e-09,1.89993181e-07,8.00000000e-09,7.99951696e-09,8.00000000e-09,1.32769924e-15,8.00000000e-09,-8.19210046e-16,8.00000000e-09,1.76919090e-18,8.00000000e-09,4.09940301e-16,8.00000000e-09,6.13742009e-16,8.00000000e-09,-4.39103437e-19,8.00000000e-09,1.82013168e-09,8.00000000e-09,6.66828281e-01,8.00000000e-09,4.06427659e-02,8.00000000e-09,4.85248730e-01,8.00000000e-09,4.85248727e-01,8.00000000e-09,5.49410799e+08,8.00000000e-09,1.43099563e+08,8.00000000e-09,2.27750029e+07,8.00000000e-09,2.37505817e+01,0.840,0.500,sky130
8.25000000e-09,1.95744792e-07,8.25000000e-09,8.24951620e-09,8.25000000e-09,1.33161804e-15,8.25000000e-09,-8.24539458e-16,8.25000000e-09,1.78347309e-18,8.25000000e-09,4.12332992e-16,8.25000000e-09,6.17327521e-16,8.25000000e-09,-4.44779218e-19,8.25000000e-09,1.87408964e-09,8.25000000e-09,6.66823595e-01,8.25000000e-09,4.06662379e-02,8.25000000e-09,4.86532738e-01,8.25000000e-09,4.86532735e-01,8.25000000e-09,5.33592407e+08,8.25000000e-09,1.46997703e+08,8.25000000e-09,2.33954110e+07,8.25000000e-09,2.37280330e+01,0.840,0.500,sky130
8.50000000e-09,2.01489612e-07,8.50000000e-09,8.49951336e-09,8.50000000e-09,1.33543171e-15,8.50000000e-09,-8.29723113e-16,8.50000000e-09,1.79736246e-18,8.50000000e-09,4.14658994e-16,8.50000000e-09,6.20813118e-16,8.50000000e-09,-4.50292052e-19,8.50000000e-09,1.92795757e-09,8.50000000e-09,6.66819045e-01,8.50000000e-09,4.06896791e-02,8.50000000e-09,4.87779577e-01,8.50000000e-09,4.87779574e-01,8.50000000e-09,5.18683613e+08,8.50000000e-09,1.50879757e+08,8.50000000e-09,2.40132592e+07,8.50000000e-09,2.37060175e+01,0.840,0.500,sky130
8.75000000e-09,2.07227904e-07,8.75000000e-09,8.74951202e-09,8.75000000e-09,1.33914593e-15,8.75000000e-09,-8.34768974e-16,8.75000000e-09,1.81088054e-18,8.75000000e-09,4.16921988e-16,8.75000000e-09,6.24204312e-16,8.75000000e-09,-4.55651098e-19,8.75000000e-09,1.98173864e-09,8.75000000e-09,6.66814622e-01,8.75000000e-09,4.07130900e-02,8.75000000e-09,4.88991394e-01,8.75000000e-09,4.88991391e-01,8.75000000e-09,5.04607409e+08,8.75000000e-09,1.54746320e+08,8.75000000e-09,2.46286417e+07,8.75000000e-09,2.36845099e+01,0.840,0.500,sky130
9.00000000e-09,2.12959838e-07,9.00000000e-09,8.99951206e-09,9.00000000e-09,1.34276586e-15,9.00000000e-09,-8.39684288e-16,9.00000000e-09,1.82404694e-18,9.00000000e-09,4.19125325e-16,9.00000000e-09,6.27506124e-16,9.00000000e-09,-4.60864684e-19,9.00000000e-09,2.03543506e-09,9.00000000e-09,6.66810321e-01,9.00000000e-09,4.07364709e-02,9.00000000e-09,4.90170140e-01,9.00000000e-09,4.90170137e-01,9.00000000e-09,4.91295457e+08,9.00000000e-09,1.58597894e+08,9.00000000e-09,2.52416388e+07,9.00000000e-09,2.36634871e+01,0.840,0.500,sky130
9.25000000e-09,2.18685495e-07,9.25000000e-09,9.24950991e-09,9.25000000e-09,1.34629622e-15,9.25000000e-09,-8.44475676e-16,9.25000000e-09,1.83687957e-18,9.25000000e-09,4.21272064e-16,9.25000000e-09,6.30723134e-16,9.25000000e-09,-4.65940405e-19,9.25000000e-09,2.08904820e-09,9.25000000e-09,6.66806133e-01,9.25000000e-09,4.07598217e-02,9.25000000e-09,4.91317590e-01,9.25000000e-09,4.91317587e-01,9.25000000e-09,4.78686896e+08,9.25000000e-09,1.62434903e+08,9.25000000e-09,2.58523177e+07,9.25000000e-09,2.36429278e+01,0.840,0.500,sky130
9.50000000e-09,2.24405105e-07,9.50000000e-09,9.49950868e-09,9.50000000e-09,1.34974146e-15,9.50000000e-09,-8.49149376e-16,9.50000000e-09,1.84939527e-18,9.50000000e-09,4.23365083e-16,9.50000000e-09,6.33859659e-16,9.50000000e-09,-4.70885399e-19,9.50000000e-09,2.14258073e-09,9.50000000e-09,6.66802053e-01,9.50000000e-09,4.07831428e-02,9.50000000e-09,4.92435406e-01,9.50000000e-09,4.92435403e-01,9.50000000e-09,4.66726870e+08,9.50000000e-09,1.66257844e+08,9.50000000e-09,2.64607577e+07,9.50000000e-09,2.36228117e+01,0.840,0.500,sky130
9.75000000e-09,2.30118806e-07,9.75000000e-09,9.74950791e-09,9.75000000e-09,1.35310566e-15,9.75000000e-09,-8.53711102e-16,9.75000000e-09,1.86160950e-18,9.75000000e-09,4.25407019e-16,9.75000000e-09,6.36919645e-16,9.75000000e-09,-4.75706193e-19,9.75000000e-09,2.19603447e-09,9.75000000e-09,6.66798077e-01,9.75000000e-09,4.08064344e-02,9.75000000e-09,4.93525109e-01,9.75000000e-09,4.93525106e-01,9.75000000e-09,4.55366258e+08,9.75000000e-09,1.70067137e+08,9.75000000e-09,2.70670255e+07,9.75000000e-09,2.36031201e+01,0.840,0.500,sky130
1.00000000e-08,2.35826664e-07,1.00000000e-08,9.99950421e-09,1.00000000e-08,1.35639258e-15,1.00000000e-08,-8.58166104e-16,1.00000000e-08,1.87353644e-18,1.00000000e-08,4.27400293e-16,1.00000000e-08,6.39906720e-16,1.00000000e-08,-4.80408782e-19,1.00000000e-08,2.24941051e-09,1.00000000e-08,6.66794197e-01,1.00000000e-08,4.08296964e-02,1.00000000e-08,4.94588090e-01,1.00000000e-08,4.94588087e-01,1.00000000e-08,4.44560918e+08,1.00000000e-08,1.73863133e+08,1.00000000e-08,2.76711771e+07,1.00000000e-08,2.35838356e+01,0.840,0.500,sky130
1.25000000e-08,2.92706013e-07,1.25000000e-08,1.25034904e-08,1.25000000e-08,1.38572854e-15,1.25000000e-08,-8.97846076e-16,1.25000000e-08,1.97970290e-18,1.25000000e-08,4.45115947e-16,1.25000000e-08,6.66455566e-16,1.25000000e-08,-5.22063129e-19,1.25000000e-08,2.78012127e-09,1.25000000e-08,6.66759816e-01,1.25000000e-08,4.10611104e-02,1.25000000e-08,5.04008969e-01,1.25000000e-08,5.04008964e-01,1.25000000e-08,3.59696540e+08,1.25000000e-08,2.11228971e+08,1.25000000e-08,3.36181348e+07,1.25000000e-08,2.34099442e+01,0.840,0.500,sky130
1.50000000e-08,3.49201893e-07,1.50000000e-08,1.50108011e-08,1.50000000e-08,1.41012009e-15,1.50000000e-08,-9.30733332e-16,1.50000000e-08,2.06760971e-18,1.50000000e-08,4.59748324e-16,1.50000000e-08,6.88384540e-16,1.50000000e-08,-5.56282431e-19,1.50000000e-08,3.30528539e-09,1.50000000e-08,6.66731503e-01,1.50000000e-08,4.12900603e-02,1.50000000e-08,5.11766887e-01,1.50000000e-08,5.11766881e-01,1.50000000e-08,3.02545736e+08,1.50000000e-08,2.47639825e+08,1.50000000e-08,3.94131022e+07,1.50000000e-08,2.32633749e+01,0.840,0.500,sky130
1.75000000e-08,4.05049095e-07,1.75000000e-08,1.75061304e-08,1.75000000e-08,1.43089055e-15,1.75000000e-08,-9.58668567e-16,1.75000000e-08,2.14222114e-18,1.75000000e-08,4.72142526e-16,1.75000000e-08,7.06959785e-16,1.75000000e-08,-5.85140312e-19,1.75000000e-08,3.82265176e-09,1.75000000e-08,6.66707539e-01,1.75000000e-08,4.15152945e-02,1.75000000e-08,5.18333157e-01,1.75000000e-08,5.18333151e-01,1.75000000e-08,2.61598509e+08,1.75000000e-08,2.83074827e+08,1.75000000e-08,4.50527579e+07,1.75000000e-08,2.31375572e+01,0.840,0.500,sky130
2.00000000e-08,4.60613715e-07,2.00000000e-08,2.00032235e-08,2.00000000e-08,1.44906197e-15,2.00000000e-08,-9.83058767e-16,2.00000000e-08,2.20732069e-18,2.00000000e-08,4.82938281e-16,2.00000000e-08,7.23139828e-16,2.00000000e-08,-6.10183088e-19,2.00000000e-08,4.33576269e-09,2.00000000e-08,6.66686654e-01,2.00000000e-08,4.17381818e-02,2.00000000e-08,5.24056032e-01,2.00000000e-08,5.24056025e-01,2.00000000e-08,2.30639929e+08,2.00000000e-08,3.17870267e+08,2.00000000e-08,5.05906243e+07,2.00000000e-08,2.30269744e+01,0.840,0.500,sky130
2.25000000e-08,5.15934155e-07,2.25000000e-08,2.25019286e-08,2.25000000e-08,1.46521282e-15,2.25000000e-08,-1.00470012e-15,2.25000000e-08,2.26504940e-18,2.25000000e-08,4.92497699e-16,2.25000000e-08,7.37467235e-16,2.25000000e-08,-6.32286103e-19,2.25000000e-08,4.84507560e-09,2.25000000e-08,6.66668133e-01,2.25000000e-08,4.19588023e-02,2.25000000e-08,5.29130998e-01,2.25000000e-08,5.29130990e-01,2.25000000e-08,2.06395128e+08,2.25000000e-08,3.52122333e+08,2.25000000e-08,5.60420098e+07,2.25000000e-08,2.29284416e+01,0.840,0.500,sky130
