isweep,gm,i_id,id,i_cgg,cgg,i_cgs,cgs,i_cgd,cgd,i_cds,cds,i_css,css,i_cdd,cdd,i_gds,gds,i_vth,vth,i_vdsat,vdsat,i_vgs,vgs,i_vds,vds,i_rds,rds,i_wt,wt,i_ft,ft,i_kgm,kgm,W,L,pdk
3.75000000e-09,9.29905253e-08,3.75000000e-09,3.74965169e-09,3.75000000e-09,1.29319749e-15,3.75000000e-09,-7.20815179e-16,3.75000000e-09,2.04005459e-18,3.75000000e-09,3.60151082e-16,3.75000000e-09,5.38915298e-16,3.75000000e-09,-3.73631933e-19,3.75000000e-09,1.11246986e-09,3.75000000e-09,6.14436670e-01,3.75000000e-09,4.06713172e-02,3.75000000e-09,3.92370604e-01,3.75000000e-09,3.92370603e-01,3.75000000e-09,8.98900756e+08,3.75000000e-09,7.19074435e+07,3.75000000e-09,1.14444251e+07,3.75000000e-09,2.47997769e+01,0.840,0.500,sky130
4.00000000e-09,9.90497298e-08,4.00000000e-09,3.99964138e-09,4.00000000e-09,1.30137788e-15,4.00000000e-09,-7.31963806e-16,4.00000000e-09,2.08309548e-18,4.00000000e-09,3.65136883e-16,4.00000000e-09,5.46383798e-16,4.00000000e-09,-3.92105915e-19,4.00000000e-09,1.18242598e-09,4.00000000e-09,6.14423777e-01,4.00000000e-09,4.06883751e-02,4.00000000e-09,3.94944200e-01,4.00000000e-09,3.94944199e-01,4.00000000e-09,8.45718903e+08,4.00000000e-09,7.61114285e+07,4.00000000e-09,1.21135101e+07,4.00000000e-09,2.47646527e+01,0.840,0.500,sky130
4.25000000e-09,1.05097461e-07,4.25000000e-09,4.24963221e-09,4.25000000e-09,1.30913562e-15,4.25000000e-09,-7.42521068e-16,4.25000000e-09,2.12381470e-18,4.25000000e-09,3.69852617e-16,4.25000000e-09,5.53447862e-16,4.25000000e-09,-4.09518901e-19,4.25000000e-09,1.25215041e-09,4.25000000e-09,6.14411649e-01,4.25000000e-09,4.07054117e-02,4.25000000e-09,3.97365146e-01,4.25000000e-09,3.97365144e-01,4.25000000e-09,7.98626100e+08,4.25000000e-09,8.02800412e+07,4.25000000e-09,1.27769654e+07,4.25000000e-09,2.47309546e+01,0.840,0.500,sky130
4.50000000e-09,1.11134216e-07,4.50000000e-09,4.49962405e-09,4.50000000e-09,1.31651419e-15,4.50000000e-09,-7.52548895e-16,4.50000000e-09,2.16245875e-18,4.50000000e-09,3.74326907e-16,4.50000000e-09,5.60150349e-16,4.50000000e-09,-4.25988261e-19,4.50000000e-09,1.32165685e-09,4.50000000e-09,6.14400198e-01,4.50000000e-09,4.07224274e-02,4.50000000e-09,3.99650780e-01,4.50000000e-09,3.99650779e-01,4.50000000e-09,7.56626048e+08,4.50000000e-09,8.44155099e+07,4.50000000e-09,1.34351457e+07,4.50000000e-09,2.46985560e+01,0.840,0.500,sky130
4.75000000e-09,1.17160473e-07,4.75000000e-09,4.74961787e-09,4.75000000e-09,1.32355058e-15,4.75000000e-09,-7.62099829e-16,4.75000000e-09,2.19923630e-18,4.75000000e-09,3.78584000e-16,4.75000000e-09,5.66527564e-16,4.75000000e-09,-4.41612763e-19,4.75000000e-09,1.39095771e-09,4.75000000e-09,6.14389353e-01,4.75000000e-09,4.07394227e-02,4.75000000e-09,4.01815647e-01,4.75000000e-09,4.01815645e-01,4.75000000e-09,7.18929120e+08,4.75000000e-09,8.85198308e+07,4.75000000e-09,1.40883686e+07,4.75000000e-09,2.46673473e+01,0.840,0.500,sky130
5.00000000e-09,1.23176636e-07,5.00000000e-09,4.99961310e-09,5.00000000e-09,1.33027647e-15,5.00000000e-09,-7.71218758e-16,5.00000000e-09,2.23432529e-18,5.00000000e-09,3.82644583e-16,5.00000000e-09,5.72610482e-16,5.00000000e-09,-4.56476189e-19,5.00000000e-09,1.46006364e-09,5.00000000e-09,6.14379051e-01,5.00000000e-09,4.07563981e-02,5.00000000e-09,4.03872044e-01,5.00000000e-09,4.03872042e-01,5.00000000e-09,6.84901650e+08,5.00000000e-09,9.25947639e+07,5.00000000e-09,1.47369144e+07,5.00000000e-09,2.46372336e+01,0.840,0.500,sky130
5.25000000e-09,1.29183057e-07,5.25000000e-09,5.24960848e-09,5.25000000e-09,1.33671921e-15,5.25000000e-09,-7.79944376e-16,5.25000000e-09,2.26787882e-18,5.25000000e-09,3.86526464e-16,5.25000000e-09,5.78425769e-16,5.25000000e-09,-4.70650275e-19,5.25000000e-09,1.52898404e-09,5.25000000e-09,6.14369240e-01,5.25000000e-09,4.07733538e-02,5.25000000e-09,4.05830471e-01,5.25000000e-09,4.05830469e-01,5.25000000e-09,6.54029065e+08,5.25000000e-09,9.66418799e+07,5.25000000e-09,1.53810329e+07,5.25000000e-09,2.46081318e+01,0.840,0.500,sky130
5.50000000e-09,1.35180091e-07,5.50000000e-09,5.49960392e-09,5.50000000e-09,1.34290264e-15,5.50000000e-09,-7.88310336e-16,5.50000000e-09,2.30002983e-18,5.50000000e-09,3.90245113e-16,5.50000000e-09,5.83996589e-16,5.50000000e-09,-4.84197017e-19,5.50000000e-09,1.59772762e-09,5.50000000e-09,6.14359874e-01,5.50000000e-09,4.07902901e-02,5.50000000e-09,4.07699976e-01,5.50000000e-09,4.07699974e-01,5.50000000e-09,6.25888909e+08,5.50000000e-09,1.00662615e+08,5.50000000e-09,1.60209528e+07,5.50000000e-09,2.45799686e+01,0.840,0.500,sky130
5.75000000e-09,1.41168090e-07,5.75000000e-09,5.74960038e-09,5.75000000e-09,1.34884767e-15,5.75000000e-09,-7.96346104e-16,5.75000000e-09,2.33089454e-18,5.75000000e-09,3.93814056e-16,5.75000000e-09,5.89343197e-16,5.75000000e-09,-4.97170375e-19,5.75000000e-09,1.66630262e-09,5.75000000e-09,6.14350914e-01,5.75000000e-09,4.08072073e-02,5.75000000e-09,4.09488412e-01,5.75000000e-09,4.09488410e-01,5.75000000e-09,6.00131084e+08,5.75000000e-09,1.04658290e+08,5.75000000e-09,1.66568842e+07,5.75000000e-09,2.45526786e+01,0.840,0.500,sky130
6.00000000e-09,1.47147358e-07,6.00000000e-09,5.99959775e-09,6.00000000e-09,1.35457269e-15,6.00000000e-09,-8.04077573e-16,6.00000000e-09,2.36057495e-18,6.00000000e-09,3.97245167e-16,6.00000000e-09,5.94483375e-16,6.00000000e-09,-5.09617514e-19,6.00000000e-09,1.73471625e-09,6.00000000e-09,6.14342326e-01,6.00000000e-09,4.08241058e-02,6.00000000e-09,4.11202624e-01,6.00000000e-09,4.11202622e-01,6.00000000e-09,5.76463153e+08,6.00000000e-09,1.08630093e+08,6.00000000e-09,1.72890163e+07,6.00000000e-09,2.45262040e+01,0.840,0.500,sky130
6.25000000e-09,1.53118126e-07,6.25000000e-09,6.24959369e-09,6.25000000e-09,1.36009398e-15,6.25000000e-09,-8.11527584e-16,6.25000000e-09,2.38916090e-18,6.25000000e-09,4.00548911e-16,6.25000000e-09,5.99432793e-16,6.25000000e-09,-5.21579845e-19,6.25000000e-09,1.80297449e-09,6.25000000e-09,6.14334081e-01,6.25000000e-09,4.08409856e-02,6.25000000e-09,4.12848609e-01,6.25000000e-09,4.12848607e-01,6.25000000e-09,5.54639017e+08,6.25000000e-09,1.12579077e+08,6.25000000e-09,1.79175166e+07,6.25000000e-09,2.45004929e+01,0.840,0.500,sky130
6.50000000e-09,1.59080748e-07,6.50000000e-09,6.49959190e-09,6.50000000e-09,1.36542614e-15,6.50000000e-09,-8.18716619e-16,6.50000000e-09,2.41673288e-18,6.50000000e-09,4.03734661e-16,6.50000000e-09,6.04205485e-16,6.50000000e-09,-5.33094290e-19,6.50000000e-09,1.87108445e-09,6.50000000e-09,6.14326150e-01,6.50000000e-09,4.08578473e-02,6.50000000e-09,4.14431698e-01,6.50000000e-09,4.14431696e-01,6.50000000e-09,5.34449421e+08,6.50000000e-09,1.16506301e+08,6.50000000e-09,1.85425536e+07,6.50000000e-09,2.44754980e+01,0.840,0.500,sky130
6.75000000e-09,1.65035384e-07,6.75000000e-09,6.74958843e-09,6.75000000e-09,1.37058207e-15,6.75000000e-09,-8.25662763e-16,6.75000000e-09,2.44336187e-18,6.75000000e-09,4.06810686e-16,6.75000000e-09,6.08813837e-16,6.75000000e-09,-5.44193347e-19,6.75000000e-09,1.93905066e-09,6.75000000e-09,6.14318510e-01,6.75000000e-09,4.08746907e-02,6.75000000e-09,4.15956575e-01,6.75000000e-09,4.15956573e-01,6.75000000e-09,5.15716284e+08,6.75000000e-09,1.20412624e+08,6.75000000e-09,1.91642644e+07,6.75000000e-09,2.44511774e+01,0.840,0.500,sky130
7.00000000e-09,1.70982360e-07,7.00000000e-09,6.99958713e-09,7.00000000e-09,1.37557353e-15,7.00000000e-09,-8.32382451e-16,7.00000000e-09,2.46911229e-18,7.00000000e-09,4.09784491e-16,7.00000000e-09,6.13269087e-16,7.00000000e-09,-5.54906381e-19,7.00000000e-09,2.00687935e-09,7.00000000e-09,6.14311142e-01,7.00000000e-09,4.08915164e-02,7.00000000e-09,4.17427461e-01,7.00000000e-09,4.17427458e-01,7.00000000e-09,4.98286058e+08,7.00000000e-09,1.24298961e+08,7.00000000e-09,1.97827941e+07,7.00000000e-09,2.44274922e+01,0.840,0.500,sky130
7.25000000e-09,1.76921833e-07,7.25000000e-09,7.24958517e-09,7.25000000e-09,1.38041098e-15,7.25000000e-09,-8.38890309e-16,7.25000000e-09,2.49404146e-18,7.25000000e-09,4.12662754e-16,7.25000000e-09,6.17581236e-16,7.25000000e-09,-5.65259459e-19,7.25000000e-09,2.07457457e-09,7.25000000e-09,6.14304025e-01,7.25000000e-09,4.09083244e-02,7.25000000e-09,4.18848095e-01,7.25000000e-09,4.18848093e-01,7.25000000e-09,4.82026538e+08,7.25000000e-09,1.28166058e+08,7.25000000e-09,2.03982616e+07,7.25000000e-09,2.44044078e+01,0.840,0.500,sky130
7.50000000e-09,1.82854048e-07,7.50000000e-09,7.49958403e-09,7.50000000e-09,1.38510398e-15,7.50000000e-09,-8.45199672e-16,7.50000000e-09,2.51820154e-18,7.50000000e-09,4.15451555e-16,7.50000000e-09,6.21759387e-16,7.50000000e-09,-5.75276232e-19,7.50000000e-09,2.14214121e-09,7.50000000e-09,6.14297142e-01,7.50000000e-09,4.09251148e-02,7.50000000e-09,4.20221863e-01,7.50000000e-09,4.20221860e-01,7.50000000e-09,4.66822633e+08,7.50000000e-09,1.32014672e+08,7.50000000e-09,2.10107877e+07,7.50000000e-09,2.43818920e+01,0.840,0.500,sky130
7.75000000e-09,1.88779133e-07,7.75000000e-09,7.74958072e-09,7.75000000e-09,1.38966113e-15,7.75000000e-09,-8.51322527e-16,7.75000000e-09,2.54163942e-18,7.75000000e-09,4.18156355e-16,7.75000000e-09,6.25811722e-16,7.75000000e-09,-5.84977905e-19,7.75000000e-09,2.20958262e-09,7.75000000e-09,6.14290480e-01,7.75000000e-09,4.09418878e-02,7.75000000e-09,4.21551794e-01,7.75000000e-09,4.21551792e-01,7.75000000e-09,4.52574161e+08,7.75000000e-09,1.35845444e+08,7.75000000e-09,2.16204739e+07,7.75000000e-09,2.43599156e+01,0.840,0.500,sky130
8.00000000e-09,1.94697379e-07,8.00000000e-09,7.99957958e-09,8.00000000e-09,1.39409038e-15,8.00000000e-09,-8.57269954e-16,8.00000000e-09,2.56439839e-18,8.00000000e-09,4.20782200e-16,8.00000000e-09,6.29745795e-16,8.00000000e-09,-5.94383983e-19,8.00000000e-09,2.27690388e-09,8.00000000e-09,6.14284023e-01,8.00000000e-09,4.09586437e-02,8.00000000e-09,4.22840670e-01,8.00000000e-09,4.22840667e-01,8.00000000e-09,4.39192892e+08,8.00000000e-09,1.39659079e+08,8.00000000e-09,2.22274328e+07,8.00000000e-09,2.43384514e+01,0.840,0.500,sky130
8.25000000e-09,2.00608886e-07,8.25000000e-09,8.24957722e-09,8.25000000e-09,1.39839889e-15,8.25000000e-09,-8.63051892e-16,8.25000000e-09,2.58651723e-18,8.25000000e-09,4.23333610e-16,8.25000000e-09,6.33568377e-16,8.25000000e-09,-6.03511931e-19,8.25000000e-09,2.34410773e-09,8.25000000e-09,6.14277759e-01,8.25000000e-09,4.09753826e-02,8.25000000e-09,4.24090975e-01,8.25000000e-09,4.24090972e-01,8.25000000e-09,4.26601554e+08,8.25000000e-09,1.43456124e+08,8.25000000e-09,2.28317513e+07,8.25000000e-09,2.43174747e+01,0.840,0.500,sky130
8.50000000e-09,2.06513873e-07,8.50000000e-09,8.49957576e-09,8.50000000e-09,1.40259329e-15,8.50000000e-09,-8.68677559e-16,8.50000000e-09,2.60803192e-18,8.50000000e-09,4.25814777e-16,8.50000000e-09,6.37285744e-16,8.50000000e-09,-6.12377884e-19,8.50000000e-09,2.41119818e-09,8.50000000e-09,6.14271677e-01,8.50000000e-09,4.09921046e-02,8.50000000e-09,4.25305001e-01,8.50000000e-09,4.25304998e-01,8.50000000e-09,4.14731567e+08,8.50000000e-09,1.47237174e+08,8.50000000e-09,2.34335241e+07,8.50000000e-09,2.42969624e+01,0.840,0.500,sky130
8.75000000e-09,2.12412502e-07,8.75000000e-09,8.74957517e-09,8.75000000e-09,1.40667964e-15,8.75000000e-09,-8.74155370e-16,8.75000000e-09,2.62897526e-18,8.75000000e-09,4.28229523e-16,8.75000000e-09,6.40903623e-16,8.75000000e-09,-6.20996528e-19,8.75000000e-09,2.47817844e-09,8.75000000e-09,6.14265767e-01,8.75000000e-09,4.10088099e-02,8.75000000e-09,4.26484831e-01,8.75000000e-09,4.26484828e-01,8.75000000e-09,4.03522194e+08,8.75000000e-09,1.51002756e+08,8.75000000e-09,2.40328351e+07,8.75000000e-09,2.42768932e+01,0.840,0.500,sky130
9.00000000e-09,2.18304879e-07,9.00000000e-09,8.99957338e-09,9.00000000e-09,1.41066348e-15,9.00000000e-09,-8.79493024e-16,9.00000000e-09,2.64937725e-18,9.00000000e-09,4.30581344e-16,9.00000000e-09,6.44427248e-16,9.00000000e-09,-6.29381272e-19,9.00000000e-09,2.54505100e-09,9.00000000e-09,6.14260018e-01,9.00000000e-09,4.10254985e-02,9.00000000e-09,4.27632364e-01,9.00000000e-09,4.27632360e-01,9.00000000e-09,3.92919434e+08,9.00000000e-09,1.54753336e+08,9.00000000e-09,2.46297583e+07,9.00000000e-09,2.42572475e+01,0.840,0.500,sky130
9.25000000e-09,2.24191214e-07,9.25000000e-09,9.24957306e-09,9.25000000e-09,1.41455002e-15,9.25000000e-09,-8.84697719e-16,9.25000000e-09,2.66926591e-18,9.25000000e-09,4.32873507e-16,9.25000000e-09,6.47861510e-16,9.25000000e-09,-6.37544602e-19,9.25000000e-09,2.61181945e-09,9.25000000e-09,6.14254422e-01,9.25000000e-09,4.10421707e-02,9.25000000e-09,4.28749362e-01,9.25000000e-09,4.28749359e-01,9.25000000e-09,3.82874857e+08,9.25000000e-09,1.58489421e+08,9.25000000e-09,2.52243748e+07,9.25000000e-09,2.42380067e+01,0.840,0.500,sky130
9.50000000e-09,2.30071571e-07,9.50000000e-09,9.49957099e-09,9.50000000e-09,1.41834397e-15,9.50000000e-09,-8.89775988e-16,9.50000000e-09,2.68866667e-18,9.50000000e-09,4.35108973e-16,9.50000000e-09,6.51210848e-16,9.50000000e-09,-6.45497841e-19,9.50000000e-09,2.67848565e-09,9.50000000e-09,6.14248971e-01,9.50000000e-09,4.10588265e-02,9.50000000e-09,4.29837425e-01,9.50000000e-09,4.29837422e-01,9.50000000e-09,3.73345289e+08,9.50000000e-09,1.62211407e+08,9.50000000e-09,2.58167473e+07,9.50000000e-09,2.42191538e+01,0.840,0.500,sky130
9.75000000e-09,2.35946150e-07,9.75000000e-09,9.74956986e-09,9.75000000e-09,1.42204979e-15,9.75000000e-09,-8.94734001e-16,9.75000000e-09,2.70760353e-18,9.75000000e-09,4.37290539e-16,9.75000000e-09,6.54479447e-16,9.75000000e-09,-6.53251634e-19,9.75000000e-09,2.74505289e-09,9.75000000e-09,6.14243658e-01,9.75000000e-09,4.10754661e-02,9.75000000e-09,4.30898052e-01,9.75000000e-09,4.30898048e-01,9.75000000e-09,3.64291706e+08,9.75000000e-09,1.65919753e+08,9.75000000e-09,2.64069488e+07,9.75000000e-09,2.42006727e+01,0.840,0.500,sky130
1.00000000e-08,2.41814999e-07,1.00000000e-08,9.99956634e-09,1.00000000e-08,1.42567154e-15,1.00000000e-08,-8.99577367e-16,1.00000000e-08,2.72609827e-18,1.00000000e-08,4.39420745e-16,1.00000000e-08,6.57671113e-16,1.00000000e-08,-6.60815655e-19,1.00000000e-08,2.81152271e-09,1.00000000e-08,6.14238475e-01,1.00000000e-08,4.10920894e-02,1.00000000e-08,4.31932603e-01,1.00000000e-08,4.31932600e-01,1.00000000e-08,3.55679148e+08,1.00000000e-08,1.69614805e+08,1.00000000e-08,2.69950346e+07,1.00000000e-08,2.41825486e+01,0.840,0.500,sky130
1.25000000e-08,3.00310805e-07,1.25000000e-08,1.25035864e-08,1.25000000e-08,1.45804268e-15,1.25000000e-08,-9.42775815e-16,1.25000000e-08,2.89088033e-18,1.25000000e-08,4.58381109e-16,1.25000000e-08,6.86080039e-16,1.25000000e-08,-7.27839566e-19,1.25000000e-08,3.47242169e-09,1.25000000e-08,6.14192555e-01,1.25000000e-08,4.12577247e-02,1.25000000e-08,4.41098774e-01,1.25000000e-08,4.41098769e-01,1.25000000e-08,2.87983456e+08,1.25000000e-08,2.05968460e+08,1.25000000e-08,3.27808985e+07,1.25000000e-08,2.40179733e+01,0.840,0.500,sky130
1.50000000e-08,3.58425743e-07,1.50000000e-08,1.50109552e-08,1.50000000e-08,1.48502233e-15,1.50000000e-08,-9.78661071e-16,1.50000000e-08,3.02754608e-18,1.50000000e-08,4.74079698e-16,1.50000000e-08,7.09602809e-16,1.50000000e-08,-7.82948791e-19,1.50000000e-08,4.12648010e-09,1.50000000e-08,6.14154758e-01,1.50000000e-08,4.14220618e-02,1.50000000e-08,4.48643419e-01,1.50000000e-08,4.48643414e-01,1.50000000e-08,2.42337289e+08,1.50000000e-08,2.41360508e+08,1.50000000e-08,3.84137178e+07,1.50000000e-08,2.38776105e+01,0.840,0.500,sky130
1.75000000e-08,4.15876529e-07,1.75000000e-08,1.75062427e-08,1.75000000e-08,1.50804268e-15,1.75000000e-08,-1.00920128e-15,1.75000000e-08,3.14371314e-18,1.75000000e-08,4.87404242e-16,1.75000000e-08,7.29569054e-16,1.75000000e-08,-8.29471097e-19,1.75000000e-08,4.77093800e-09,1.75000000e-08,6.14122780e-01,1.75000000e-08,4.15841681e-02,1.75000000e-08,4.55026689e-01,1.75000000e-08,4.55026682e-01,1.75000000e-08,2.09602388e+08,1.75000000e-08,2.75772387e+08,1.75000000e-08,4.38905386e+07,1.75000000e-08,2.37558987e+01,0.840,0.500,sky130
2.00000000e-08,4.73037997e-07,2.00000000e-08,2.00033089e-08,2.00000000e-08,1.52821875e-15,2.00000000e-08,-1.03591201e-15,2.00000000e-08,3.24521391e-18,2.00000000e-08,4.99031794e-16,2.00000000e-08,7.46992983e-16,2.00000000e-08,-8.69889365e-19,2.00000000e-08,5.41028495e-09,2.00000000e-08,6.14094916e-01,2.00000000e-08,4.17450105e-02,2.00000000e-08,4.60588653e-01,2.00000000e-08,4.60588646e-01,2.00000000e-08,1.84833148e+08,2.00000000e-08,3.09535528e+08,2.00000000e-08,4.92641093e+07,2.00000000e-08,2.36479874e+01,0.840,0.500,sky130
2.25000000e-08,5.29947185e-07,2.25000000e-08,2.25020035e-08,2.25000000e-08,1.54618036e-15,2.25000000e-08,-1.05964922e-15,2.25000000e-08,3.33534123e-18,2.25000000e-08,5.09344859e-16,2.25000000e-08,7.62447575e-16,2.25000000e-08,-9.05604907e-19,2.25000000e-08,6.04512318e-09,2.25000000e-08,6.14070211e-01,2.25000000e-08,4.19046258e-02,2.25000000e-08,4.65519974e-01,2.25000000e-08,4.65519967e-01,2.25000000e-08,1.65422601e+08,2.25000000e-08,3.42746033e+08,2.25000000e-08,5.45497254e+07,2.25000000e-08,2.35511111e+01,0.840,0.500,sky130
2.50000000e-08,5.86611776e-07,2.50000000e-08,2.50012470e-08,2.50000000e-08,1.56236121e-15,2.50000000e-08,-1.08100082e-15,2.50000000e-08,3.41635365e-18,2.50000000e-08,5.18605607e-16,2.50000000e-08,7.76325561e-16,2.50000000e-08,-9.37572979e-19,2.50000000e-08,6.67567994e-09,2.50000000e-08,6.14048019e-01,2.50000000e-08,4.20629867e-02,2.50000000e-08,4.69949878e-01,2.50000000e-08,4.69949869e-01,2.50000000e-08,1.49797475e+08,2.50000000e-08,3.75464887e+08,2.50000000e-08,5.97570928e+07,2.50000000e-08,2.34633007e+01,0.840,0.500,sky130
2.75000000e-08,6.43051823e-07,2.75000000e-08,2.75007628e-08,2.75000000e-08,1.57708129e-15,2.75000000e-08,-1.10039935e-15,2.75000000e-08,3.48991038e-18,2.75000000e-08,5.27006428e-16,2.75000000e-08,7.88915156e-16,2.75000000e-08,-9.66490569e-19,2.75000000e-08,7.30229020e-09,2.75000000e-08,6.14027868e-01,2.75000000e-08,4.22201142e-02,2.75000000e-08,4.73972255e-01,2.75000000e-08,4.73972245e-01,2.75000000e-08,1.36943339e+08,2.75000000e-08,4.07748052e+08,2.75000000e-08,6.48951179e+07,2.75000000e-08,2.33830541e+01,0.840,0.500,sky130
3.00000000e-08,6.99286549e-07,3.00000000e-08,3.00004408e-08,3.00000000e-08,1.59058141e-15,3.00000000e-08,-1.11816956e-15,3.00000000e-08,3.55725588e-18,3.00000000e-08,5.34691499e-16,3.00000000e-08,8.00432348e-16,3.00000000e-08,-9.92877641e-19,3.00000000e-08,7.92525859e-09,3.00000000e-08,6.14009409e-01,3.00000000e-08,4.23760368e-02,3.00000000e-08,4.77656907e-01,3.00000000e-08,4.77656896e-01,3.00000000e-08,1.26178848e+08,3.00000000e-08,4.39642098e+08,3.00000000e-08,6.99712132e+07,3.00000000e-08,2.33092091e+01,0.840,0.500,sky130
3.25000000e-08,7.55332709e-07,3.25000000e-08,3.25002199e-08,3.25000000e-08,1.60304711e-15,3.25000000e-08,-1.13456119e-15,3.25000000e-08,3.61934627e-18,3.25000000e-08,5.41771499e-16,3.25000000e-08,8.11042950e-16,3.25000000e-08,-1.01713183e-18,3.25000000e-08,8.54484728e-09,3.25000000e-08,6.13992375e-01,3.25000000e-08,4.25307832e-02,3.25000000e-08,4.81057059e-01,3.25000000e-08,4.81057048e-01,3.25000000e-08,1.17029593e+08,3.25000000e-08,4.71185596e+08,3.25000000e-08,7.49915167e+07,3.25000000e-08,2.32408491e+01,0.840,0.500,sky130
3.50000000e-08,8.11204772e-07,3.50000000e-08,3.50000629e-08,3.50000000e-08,1.61462440e-15,3.50000000e-08,-1.14977046e-15,3.50000000e-08,3.67693205e-18,3.50000000e-08,5.48333240e-16,3.50000000e-08,8.20877018e-16,3.50000000e-08,-1.03956397e-18,3.50000000e-08,9.16128211e-09,3.50000000e-08,6.13976559e-01,3.50000000e-08,4.26843819e-02,3.50000000e-08,4.84214223e-01,3.50000000e-08,4.84214211e-01,3.50000000e-08,1.09155027e+08,3.50000000e-08,5.02410822e+08,3.50000000e-08,7.99611658e+07,3.50000000e-08,2.31772375e+01,0.840,0.500,sky130
3.75000000e-08,8.66915283e-07,3.75000000e-08,3.74999474e-08,3.75000000e-08,1.62543028e-15,3.75000000e-08,-1.16395432e-15,3.75000000e-08,3.73061329e-18,3.75000000e-08,5.54446083e-16,3.75000000e-08,8.30038469e-16,3.75000000e-08,-1.06042168e-18,3.75000000e-08,9.77475929e-09,3.75000000e-08,6.13961794e-01,3.75000000e-08,4.28368601e-02,3.75000000e-08,4.87161402e-01,3.75000000e-08,4.87161389e-01,3.75000000e-08,1.02304309e+08,3.75000000e-08,5.33345106e+08,3.75000000e-08,8.48845100e+07,3.75000000e-08,2.31177733e+01,0.840,0.500,sky130
4.00000000e-08,9.22475183e-07,4.00000000e-08,3.99998617e-08,4.00000000e-08,1.63555997e-15,4.00000000e-08,-1.17724036e-15,4.00000000e-08,3.78087742e-18,4.00000000e-08,5.60166331e-16,4.00000000e-08,8.38611659e-16,4.00000000e-08,-1.07990542e-18,4.00000000e-08,1.03854509e-08,4.00000000e-08,6.13947948e-01,4.00000000e-08,4.29882442e-02,4.00000000e-08,4.89925274e-01,4.00000000e-08,4.89925260e-01,4.00000000e-08,9.62885491e+07,4.00000000e-08,5.64011836e+08,4.00000000e-08,8.97652716e+07,4.00000000e-08,2.30619593e+01,0.840,0.500,sky130
4.25000000e-08,9.77893931e-07,4.25000000e-08,4.24997951e-08,4.25000000e-08,1.64509203e-15,4.25000000e-08,-1.18973370e-15,4.25000000e-08,3.82812575e-18,4.25000000e-08,5.65540312e-16,4.25000000e-08,8.46665994e-16,4.25000000e-08,-1.09817974e-18,4.25000000e-08,1.09935076e-08,4.25000000e-08,6.13934911e-01,4.25000000e-08,4.31385591e-02,4.25000000e-08,4.92527709e-01,4.25000000e-08,4.92527694e-01,4.25000000e-08,9.09627785e+07,4.25000000e-08,5.94431139e+08,4.25000000e-08,9.46066542e+07,4.25000000e-08,2.30093799e+01,0.840,0.500,sky130
4.50000000e-08,1.03317986e-06,4.50000000e-08,4.49997432e-08,4.50000000e-08,1.65409203e-15,4.50000000e-08,-1.20152198e-15,4.50000000e-08,3.87269276e-18,4.50000000e-08,5.70606613e-16,4.50000000e-08,8.54259291e-16,4.50000000e-08,-1.11538138e-18,4.50000000e-08,1.15990636e-08,4.50000000e-08,6.13922591e-01,4.50000000e-08,4.32878288e-02,4.50000000e-08,4.94986864e-01,4.50000000e-08,4.94986849e-01,4.50000000e-08,8.62138562e+07,4.50000000e-08,6.24620543e+08,4.50000000e-08,9.94114469e+07,4.50000000e-08,2.29596835e+01,0.840,0.500,sky130
4.75000000e-08,1.08834026e-06,4.75000000e-08,4.74997016e-08,4.75000000e-08,1.66261528e-15,4.75000000e-08,-1.21267904e-15,4.75000000e-08,3.91486015e-18,4.75000000e-08,5.75397715e-16,4.75000000e-08,8.61440212e-16,4.75000000e-08,-1.13162522e-18,4.75000000e-08,1.22022381e-08,4.75000000e-08,6.13910913e-01,4.75000000e-08,4.34360764e-02,4.75000000e-08,4.97317981e-01,4.75000000e-08,4.97317965e-01,4.75000000e-08,8.19521792e+07,4.75000000e-08,6.54595370e+08,4.75000000e-08,1.04182089e+08,4.75000000e-08,2.29125706e+01,0.840,0.500,sky130
5.00000000e-08,1.14338163e-06,5.00000000e-08,4.99996701e-08,5.00000000e-08,1.67070888e-15,5.00000000e-08,-1.22326771e-15,5.00000000e-08,3.95486746e-18,5.00000000e-08,5.79941222e-16,5.00000000e-08,8.68250119e-16,5.00000000e-08,-1.14700869e-18,5.00000000e-08,1.28031387e-08,5.00000000e-08,6.13899812e-01,5.00000000e-08,4.35833238e-02,5.00000000e-08,4.99533981e-01,5.00000000e-08,4.99533964e-01,5.00000000e-08,7.81058476e+07,5.00000000e-08,6.84369160e+08,5.00000000e-08,1.08920735e+08,5.00000000e-08,2.28677835e+01,0.840,0.500,sky130
5.25000000e-08,1.19830957e-06,5.25000000e-08,5.24996426e-08,5.25000000e-08,1.67841325e-15,5.25000000e-08,-1.23334184e-15,5.25000000e-08,3.99291999e-18,5.25000000e-08,5.84260780e-16,5.25000000e-08,8.74724439e-16,5.25000000e-08,-1.16161513e-18,5.25000000e-08,1.34018610e-08,5.25000000e-08,6.13889232e-01,5.25000000e-08,4.37295920e-02,5.25000000e-08,5.01645907e-01,5.25000000e-08,5.01645889e-01,5.25000000e-08,7.46165031e+07,5.25000000e-08,7.13953830e+08,5.25000000e-08,1.13629281e+08,5.25000000e-08,2.28250995e+01,0.840,0.500,sky130
