 isweep  gm  i_id  id  i_cgg  cgg  i_cgs  cgs  i_cgd  cgd  i_cds  cds  i_css  css  i_cdd  cdd  i_gds  gds  i_vth  vth  i_vdsat  vdsat  i_vgs  vgs  i_vds  vds  i_rds  rds  i_wt  wt  i_ft  ft  i_gm_id  gm_id
 6.00000000e-09  1.75420938e-07  6.00000000e-09  5.99964484e-09  6.00000000e-09  8.21375686e-16  6.00000000e-09 -3.28463986e-16  6.00000000e-09  3.69167503e-20  6.00000000e-09  1.91724930e-16  6.00000000e-09  2.87104960e-16  6.00000000e-09  8.62436983e-20  6.00000000e-09  3.42396328e-09  6.00000000e-09  7.68596983e-01  6.00000000e-09  3.74004027e-02  6.00000000e-09  5.36609114e-01  6.00000000e-09  5.36609112e-01  6.00000000e-09  2.92059207e+08  6.00000000e-09  2.13569675e+08  6.00000000e-09  3.39906695e+07  6.00000000e-09  2.92385538e+01 
 6.50000000e-09  1.89364152e-07  6.50000000e-09  6.49959814e-09  6.50000000e-09  8.25894381e-16  6.50000000e-09 -3.34800796e-16  6.50000000e-09  3.72031575e-20  6.50000000e-09  1.95092128e-16  6.50000000e-09  2.92150412e-16  6.50000000e-09  8.71952025e-20  6.50000000e-09  3.70019114e-09  6.50000000e-09  7.68596929e-01  6.50000000e-09  3.74168903e-02  6.50000000e-09  5.39298916e-01  6.50000000e-09  5.39298914e-01  6.50000000e-09  2.70256309e+08  6.50000000e-09  2.29283740e+08  6.50000000e-09  3.64916405e+07  6.50000000e-09  2.91347477e+01 
 7.00000000e-09  2.03239134e-07  7.00000000e-09  6.99956551e-09  7.00000000e-09  8.30143538e-16  7.00000000e-09 -3.40749814e-16  7.00000000e-09  3.74390365e-20  7.00000000e-09  1.98247067e-16  7.00000000e-09  2.96877851e-16  7.00000000e-09  8.81071646e-20  7.00000000e-09  3.97570585e-09  7.00000000e-09  7.68596878e-01  7.00000000e-09  3.74333431e-02  7.00000000e-09  5.41797980e-01  7.00000000e-09  5.41797978e-01  7.00000000e-09  2.51527663e+08  7.00000000e-09  2.44824087e+08  7.00000000e-09  3.89649637e+07  7.00000000e-09  2.90359643e+01 
 7.50000000e-09  2.17049175e-07  7.50000000e-09  7.49954081e-09  7.50000000e-09  8.34156118e-16  7.50000000e-09 -3.46359239e-16  7.50000000e-09  3.76323751e-20  7.50000000e-09  2.01216509e-16  7.50000000e-09  3.01327371e-16  7.50000000e-09  8.89835627e-20  7.50000000e-09  4.25054717e-09  7.50000000e-09  7.68596832e-01  7.50000000e-09  3.74497625e-02  7.50000000e-09  5.44132291e-01  7.50000000e-09  5.44132288e-01  7.50000000e-09  2.35263828e+08  7.50000000e-09  2.60202101e+08  7.50000000e-09  4.14124506e+07  7.50000000e-09  2.89416619e+01 
 8.00000000e-09  2.30797321e-07  8.00000000e-09  7.99952223e-09  8.00000000e-09  8.37959227e-16  8.00000000e-09 -3.51668599e-16  8.00000000e-09  3.77895328e-20  8.00000000e-09  2.04022357e-16  8.00000000e-09  3.05531784e-16  8.00000000e-09  8.98277651e-20  8.00000000e-09  4.52475144e-09  8.00000000e-09  7.68596788e-01  8.00000000e-09  3.74661502e-02  8.00000000e-09  5.46322845e-01  8.00000000e-09  5.46322843e-01  8.00000000e-09  2.21006615e+08  8.00000000e-09  2.75427865e+08  8.00000000e-09  4.38357062e+07  8.00000000e-09  2.88513881e+01 
 8.50000000e-09  2.44486310e-07  8.50000000e-09  8.49950789e-09  8.50000000e-09  8.41575419e-16  8.50000000e-09 -3.56710714e-16  8.50000000e-09  3.79156441e-20  8.50000000e-09  2.06682760e-16  8.50000000e-09  3.09518282e-16  8.50000000e-09  9.06426481e-20  8.50000000e-09  4.79835027e-09  8.50000000e-09  7.68596746e-01  8.50000000e-09  3.74825073e-02  8.50000000e-09  5.48386845e-01  8.50000000e-09  5.48386842e-01  8.50000000e-09  2.08404961e+08  8.50000000e-09  2.90510280e+08  8.50000000e-09  4.62361470e+07  8.50000000e-09  2.87647607e+01 
 9.00000000e-09  2.58118643e-07  9.00000000e-09  8.99949669e-09  9.00000000e-09  8.45023687e-16  9.00000000e-09 -3.61513152e-16  9.00000000e-09  3.80149077e-20  9.00000000e-09  2.09212938e-16  9.00000000e-09  3.13309667e-16  9.00000000e-09  9.14306912e-20  9.00000000e-09  5.07137184e-09  9.00000000e-09  7.68596707e-01  9.00000000e-09  3.74988352e-02  9.00000000e-09  5.50338560e-01  9.00000000e-09  5.50338558e-01  9.00000000e-09  1.97185304e+08  9.00000000e-09  3.05457287e+08  9.00000000e-09  4.86150372e+07  9.00000000e-09  2.86814532e+01 
 9.50000000e-09  2.71696581e-07  9.50000000e-09  9.49948696e-09  9.50000000e-09  8.48320175e-16  9.50000000e-09 -3.66099306e-16  9.50000000e-09  3.80907946e-20  9.50000000e-09  2.11625783e-16  9.50000000e-09  3.16925255e-16  9.50000000e-09  9.21940480e-20  9.50000000e-09  5.34384082e-09  9.50000000e-09  7.68596670e-01  9.50000000e-09  3.75151348e-02  9.50000000e-09  5.52189961e-01  9.50000000e-09  5.52189959e-01  9.50000000e-09  1.87131323e+08  9.50000000e-09  3.20275987e+08  9.50000000e-09  5.09735064e+07  9.50000000e-09  2.86011847e+01 
 1.00000000e-08  2.85221374e-07  1.00000000e-08  9.99944674e-09  1.00000000e-08  8.51478546e-16  1.00000000e-08 -3.70488944e-16  1.00000000e-08  3.81462003e-20  1.00000000e-08  2.13932182e-16  1.00000000e-08  3.20381354e-16  1.00000000e-08  9.29345590e-20  1.00000000e-08  5.61576270e-09  1.00000000e-08  7.68596635e-01  1.00000000e-08  3.75314061e-02  1.00000000e-08  5.53951083e-01  1.00000000e-08  5.53951080e-01  1.00000000e-08  1.78070202e+08  1.00000000e-08  3.34971886e+08  1.00000000e-08  5.33124315e+07  1.00000000e-08  2.85237155e+01 
 1.50000000e-08  4.19346713e-07  1.50000000e-08  1.50521557e-08  1.50000000e-08  8.77749226e-16  1.50000000e-08 -4.06849920e-16  1.50000000e-08  3.79648625e-20  1.50000000e-08  2.32926294e-16  1.50000000e-08  3.48844413e-16  1.50000000e-08  9.94373641e-20  1.50000000e-08  8.33793644e-09  1.50000000e-08  7.68596350e-01  1.50000000e-08  3.76944790e-02  1.50000000e-08  5.68174384e-01  1.50000000e-08  5.68174380e-01  1.50000000e-08  1.19933752e+08  1.50000000e-08  4.77752301e+08  1.50000000e-08  7.60366403e+07  1.50000000e-08  2.78595785e+01 
