 isweep, gm, i_id, id, i_cgg, cgg, i_cgs, cgs, i_cgd, cgd, i_cds, cds, i_css, css, i_cdd, cdd, i_gds, gds, i_vth, vth, i_vdsat, vdsat, i_vgs, vgs, i_vds, vds, i_rds, rds, i_wt, wt, i_ft, ft, i_gm_id, gm_id, L, pdk
 6.00000000e-09, 1.73369741e-07, 6.00000000e-09, 5.99975632e-09, 6.00000000e-09, 7.61677421e-16, 6.00000000e-09 -2.86784726e-16, 6.00000000e-09, 9.33346175e-20, 6.00000000e-09, 1.62789881e-16, 6.00000000e-09, 2.43651088e-16, 6.00000000e-09, 1.21058071e-19, 6.00000000e-09, 4.82516633e-09, 6.00000000e-09, 6.92976442e-01, 6.00000000e-09, 3.73914077e-02, 6.00000000e-09, 4.36045465e-01, 6.00000000e-09, 4.36045463e-01, 6.00000000e-09, 2.07246741e+08, 6.00000000e-09, 2.27615702e+08, 6.00000000e-09, 3.62261642e+07, 6.00000000e-09, 2.88961304e+01 , .250, SKY130
 6.50000000e-09, 1.87446908e-07, 6.50000000e-09, 6.49970774e-09, 6.50000000e-09, 7.65689923e-16, 6.50000000e-09 -2.92390504e-16, 6.50000000e-09, 9.51191464e-20, 6.50000000e-09, 1.65687811e-16, 6.50000000e-09, 2.47992361e-16, 6.50000000e-09, 1.21251838e-19, 6.50000000e-09, 5.21093925e-09, 6.50000000e-09, 6.92976340e-01, 6.50000000e-09, 3.73988032e-02, 6.50000000e-09, 4.38743009e-01, 6.50000000e-09, 4.38743007e-01, 6.50000000e-09, 1.91903984e+08, 6.50000000e-09, 2.44807855e+08, 6.50000000e-09, 3.89623803e+07, 6.50000000e-09, 2.88392825e+01 , .250, SKY130
 7.00000000e-09, 2.01485219e-07, 7.00000000e-09, 6.99967282e-09, 7.00000000e-09, 7.69465166e-16, 7.00000000e-09 -2.97653774e-16, 7.00000000e-09, 9.67364072e-20, 7.00000000e-09, 1.68403557e-16, 7.00000000e-09, 2.52060758e-16, 7.00000000e-09, 1.21470487e-19, 7.00000000e-09, 5.59555146e-09, 7.00000000e-09, 6.92976245e-01, 7.00000000e-09, 3.74061819e-02, 7.00000000e-09, 4.41245514e-01, 7.00000000e-09, 4.41245512e-01, 7.00000000e-09, 1.78713395e+08, 7.00000000e-09, 2.61850995e+08, 7.00000000e-09, 4.16748802e+07, 7.00000000e-09, 2.87849481e+01 , .250, SKY130
 7.50000000e-09, 2.15486268e-07, 7.50000000e-09, 7.49964623e-09, 7.50000000e-09, 7.73031972e-16, 7.50000000e-09 -3.02617025e-16, 7.50000000e-09, 9.82105222e-20, 7.50000000e-09, 1.70960043e-16, 7.50000000e-09, 2.55890610e-16, 7.50000000e-09, 1.21708588e-19, 7.50000000e-09, 5.97908080e-09, 7.50000000e-09, 6.92976157e-01, 7.50000000e-09, 3.74135448e-02, 7.50000000e-09, 4.43579704e-01, 7.50000000e-09, 4.43579702e-01, 7.50000000e-09, 1.67249789e+08, 7.50000000e-09, 2.78754665e+08, 7.50000000e-09, 4.43651828e+07, 7.50000000e-09, 2.87328577e+01 , .250, SKY130
 8.00000000e-09, 2.29451620e-07, 8.00000000e-09, 7.99962811e-09, 8.00000000e-09, 7.76414082e-16, 8.00000000e-09 -3.07315129e-16, 8.00000000e-09, 9.95608844e-20, 8.00000000e-09, 1.73376043e-16, 8.00000000e-09, 2.59510037e-16, 8.00000000e-09, 1.21961988e-19, 8.00000000e-09, 6.36159812e-09, 8.00000000e-09, 6.92976074e-01, 8.00000000e-09, 3.74208927e-02, 8.00000000e-09, 4.45767165e-01, 8.00000000e-09, 4.45767162e-01, 8.00000000e-09, 1.57193205e+08, 8.00000000e-09, 2.95527381e+08, 8.00000000e-09, 4.70346434e+07, 8.00000000e-09, 2.86827859e+01 , .250, SKY130
 8.50000000e-09, 2.43382523e-07, 8.50000000e-09, 8.49961267e-09, 8.50000000e-09, 7.79631239e-16, 8.50000000e-09 -3.11777000e-16, 8.50000000e-09, 1.00803283e-19, 8.50000000e-09, 1.75667095e-16, 8.50000000e-09, 2.62942311e-16, 8.50000000e-09, 1.22227455e-19, 8.50000000e-09, 6.74316065e-09, 8.50000000e-09, 6.92975996e-01, 8.50000000e-09, 3.74282266e-02, 8.50000000e-09, 4.47825544e-01, 8.50000000e-09, 4.47825542e-01, 8.50000000e-09, 1.48298410e+08, 8.50000000e-09, 3.12176464e+08, 8.50000000e-09, 4.96844273e+07, 8.50000000e-09, 2.86345428e+01 , .250, SKY130
 9.00000000e-09, 2.57280300e-07, 9.00000000e-09, 8.99960143e-09, 9.00000000e-09, 7.82700119e-16, 9.00000000e-09 -3.16026990e-16, 9.00000000e-09, 1.01950767e-19, 9.00000000e-09, 1.77846264e-16, 9.00000000e-09, 2.66206997e-16, 9.00000000e-09, 1.22502450e-19, 9.00000000e-09, 7.12382378e-09, 9.00000000e-09, 6.92975923e-01, 9.00000000e-09, 3.74355471e-02, 9.00000000e-09, 4.49769500e-01, 9.00000000e-09, 4.49769498e-01, 9.00000000e-09, 1.40374051e+08, 9.00000000e-09, 3.28708651e+08, 9.00000000e-09, 5.23156066e+07, 9.00000000e-09, 2.85879660e+01 , .250, SKY130
 9.50000000e-09, 2.71146009e-07, 9.50000000e-09, 9.49959037e-09, 9.50000000e-09, 7.85634883e-16, 9.50000000e-09 -3.20085727e-16, 9.50000000e-09, 1.03014211e-19, 9.50000000e-09, 1.79924597e-16, 9.50000000e-09, 2.69320643e-16, 9.50000000e-09, 1.22784949e-19, 9.50000000e-09, 7.50363253e-09, 9.50000000e-09, 6.92975853e-01, 9.50000000e-09, 3.74428548e-02, 9.50000000e-09, 4.51611302e-01, 9.50000000e-09, 4.51611299e-01, 9.50000000e-09, 1.33268786e+08, 9.50000000e-09, 3.45129798e+08, 9.50000000e-09, 5.49291134e+07, 9.50000000e-09, 2.85429159e+01 , .250, SKY130
 1.00000000e-08, 2.84979820e-07, 1.00000000e-08, 9.99954681e-09, 1.00000000e-08, 7.88447534e-16, 1.00000000e-08 -3.23970666e-16, 1.00000000e-08, 1.04002726e-19, 1.00000000e-08, 1.81911432e-16, 1.00000000e-08, 2.72297234e-16, 1.00000000e-08, 1.23073311e-19, 1.00000000e-08, 7.88260500e-09, 1.00000000e-08, 6.92975787e-01, 1.00000000e-08, 3.74501498e-02, 1.00000000e-08, 4.53361239e-01, 1.00000000e-08, 4.53361236e-01, 1.00000000e-08, 1.26861615e+08, 1.00000000e-08, 3.61444241e+08, 1.00000000e-08, 5.75256376e+07, 1.00000000e-08, 2.84992736e+01 , .250, SKY130
 1.50000000e-08, 4.23375412e-07, 1.50000000e-08, 1.50572021e-08, 1.50000000e-08, 8.11891562e-16, 1.50000000e-08 -3.56181503e-16, 1.50000000e-08, 1.11120372e-19, 1.50000000e-08, 1.98294503e-16, 1.50000000e-08, 2.96842469e-16, 1.50000000e-08, 1.26115459e-19, 1.50000000e-08, 1.16778913e-08, 1.50000000e-08, 6.92975255e-01, 1.50000000e-08, 3.75233602e-02, 1.50000000e-08, 4.67429492e-01, 1.50000000e-08, 4.67429487e-01, 1.50000000e-08, 8.56318984e+07, 1.50000000e-08, 5.21467930e+08, 1.50000000e-08, 8.29941987e+07, 1.50000000e-08, 2.81178011e+01 , .250, SKY130
