 isweep  gm  i_id  id  i_cgg  cgg  i_cgs  cgs  i_cgd  cgd  i_cds  cds  i_css  css  i_cdd  cdd  i_gds  gds  i_vth  vth  i_vdsat  vdsat  i_vgs  vgs  i_vds  vds  i_rds  rds  i_wt  wt  i_ft  ft  i_gm_id  gm_id
 1.00000000e-09  2.34594270e-08  1.00000000e-09  9.99219207e-10  1.00000000e-09  2.23511054e-15  1.00000000e-09 -1.01472500e-15  1.00000000e-09 -1.51202052e-19  1.00000000e-09  5.05791444e-16  1.00000000e-09  7.58048758e-16  1.00000000e-09  1.72603785e-19  1.00000000e-09  2.82409474e-11  1.00000000e-09  1.02984092e+00  1.00000000e-09  4.09633559e-02  1.00000000e-09  7.81548827e-01  1.00000000e-09  7.81548827e-01  1.00000000e-09  3.54095769e+10  1.00000000e-09  1.04958688e+07  1.00000000e-09  1.67046940e+06  1.00000000e-09  2.34777582e+01 
 1.50000000e-09  3.37754755e-08  1.50000000e-09  1.50356532e-09  1.50000000e-09  2.32202006e-15  1.50000000e-09 -1.13876918e-15  1.50000000e-09 -1.62105074e-19  1.50000000e-09  5.64859836e-16  1.50000000e-09  8.46597715e-16  1.50000000e-09  1.85082298e-19  1.50000000e-09  4.17353648e-11  1.50000000e-09  1.02984092e+00  1.50000000e-09  4.12372470e-02  1.50000000e-09  7.99319736e-01  1.50000000e-09  7.99319736e-01  1.50000000e-09  2.39604950e+10  1.50000000e-09  1.45457294e+07  1.50000000e-09  2.31502474e+06  1.50000000e-09  2.24635904e+01 
 2.00000000e-09  4.37269236e-08  2.00000000e-09  2.00902474e-09  2.00000000e-09  2.39163818e-15  2.00000000e-09 -1.23672357e-15  2.00000000e-09 -1.70662002e-19  2.00000000e-09  6.11271918e-16  2.00000000e-09  9.16174654e-16  2.00000000e-09  1.94875911e-19  2.00000000e-09  5.50188556e-11  2.00000000e-09  1.02984092e+00  2.00000000e-09  4.15080990e-02  2.00000000e-09  8.12410978e-01  2.00000000e-09  8.12410978e-01  2.00000000e-09  1.81755871e+10  2.00000000e-09  1.82832520e+07  2.00000000e-09  2.90986993e+06  2.00000000e-09  2.17652489e+01 
 2.50000000e-09  5.32244105e-08  2.50000000e-09  2.50351207e-09  2.50000000e-09  2.44921663e-15  2.50000000e-09 -1.31697190e-15  2.50000000e-09 -1.77656881e-19  2.50000000e-09  6.49152007e-16  2.50000000e-09  9.72961743e-16  2.50000000e-09  2.02881870e-19  2.50000000e-09  6.78304441e-11  2.50000000e-09  1.02984092e+00  2.50000000e-09  4.17697017e-02  2.50000000e-09  8.22628239e-01  2.50000000e-09  8.22628238e-01  2.50000000e-09  1.47426427e+10  2.50000000e-09  2.17311976e+07  2.50000000e-09  3.45862752e+06  2.50000000e-09  2.12598977e+01 
 3.00000000e-09  6.26150988e-08  3.00000000e-09  3.00075580e-09  3.00000000e-09  2.49978173e-15  3.00000000e-09 -1.38695710e-15  3.00000000e-09 -1.83756341e-19  3.00000000e-09  6.82088006e-16  3.00000000e-09  1.02233740e-15  3.00000000e-09  2.09863096e-19  3.00000000e-09  8.05602574e-11  3.00000000e-09  1.02984092e+00  3.00000000e-09  4.20295404e-02  3.00000000e-09  8.31219520e-01  3.00000000e-09  8.31219519e-01  3.00000000e-09  1.24130686e+10  3.00000000e-09  2.50482265e+07  3.00000000e-09  3.98654906e+06  3.00000000e-09  2.08664426e+01 
 3.50000000e-09  7.19326917e-08  3.50000000e-09  3.50008663e-09  3.50000000e-09  2.54501448e-15  3.50000000e-09 -1.44922032e-15  3.50000000e-09 -1.89188587e-19  3.50000000e-09  7.11315142e-16  3.50000000e-09  1.06615324e-15  3.50000000e-09  2.16080745e-19  3.50000000e-09  9.32093657e-11  3.50000000e-09  1.02984092e+00  3.50000000e-09  4.22873439e-02  3.50000000e-09  8.38643319e-01  3.50000000e-09  8.38643318e-01  3.50000000e-09  1.07285356e+10  3.50000000e-09  2.82641582e+07  3.50000000e-09  4.49838049e+06  3.50000000e-09  2.05516889e+01 
 4.00000000e-09  8.11764428e-08  4.00000000e-09  3.99976693e-09  4.00000000e-09  2.58592143e-15  4.00000000e-09 -1.50527858e-15  4.00000000e-09 -1.94088454e-19  4.00000000e-09  7.37571366e-16  4.00000000e-09  1.10551547e-15  4.00000000e-09  2.21689118e-19  4.00000000e-09  1.05747855e-10  4.00000000e-09  1.02984092e+00  4.00000000e-09  4.25423083e-02  4.00000000e-09  8.45169417e-01  4.00000000e-09  8.45169416e-01  4.00000000e-09  9.45645655e+09  4.00000000e-09  3.13916896e+07  4.00000000e-09  4.99614257e+06  4.00000000e-09  2.02952933e+01 
 4.50000000e-09  9.03643671e-08  4.50000000e-09  4.49956139e-09  4.50000000e-09  2.62330858e-15  4.50000000e-09 -1.55632289e-15  4.50000000e-09 -1.98560533e-19  4.50000000e-09  7.61432564e-16  4.50000000e-09  1.14128735e-15  4.50000000e-09  2.26807909e-19  4.50000000e-09  1.18181296e-10  4.50000000e-09  1.02984092e+00  4.50000000e-09  4.27944174e-02  4.50000000e-09  8.50994238e-01  4.50000000e-09  8.50994237e-01  4.50000000e-09  8.46157587e+09  4.50000000e-09  3.44467165e+07  4.50000000e-09  5.48236521e+06  4.50000000e-09  2.00829279e+01 
 5.00000000e-09  9.95117675e-08  5.00000000e-09  4.99943482e-09  5.00000000e-09  2.65777268e-15  5.00000000e-09 -1.60322717e-15  5.00000000e-09 -2.02680948e-19  5.00000000e-09  7.83320245e-16  5.00000000e-09  1.17410074e-15  5.00000000e-09  2.31524236e-19  5.00000000e-09  1.30518044e-10  5.00000000e-09  1.02984092e+00  5.00000000e-09  4.30437529e-02  5.00000000e-09  8.56256518e-01  5.00000000e-09  8.56256517e-01  5.00000000e-09  7.66177587e+09  5.00000000e-09  3.74417903e+07  5.00000000e-09  5.95904600e+06  5.00000000e-09  1.99046034e+01 
 5.50000000e-09  1.08629603e-07  5.50000000e-09  5.49935211e-09  5.50000000e-09  2.68976190e-15  5.50000000e-09 -1.64664351e-15  5.50000000e-09 -2.06506113e-19  5.50000000e-09  8.03548369e-16  5.50000000e-09  1.20442630e-15  5.50000000e-09  2.35902659e-19  5.50000000e-09  1.42764830e-10  5.50000000e-09  1.02984092e+00  5.50000000e-09  4.32903907e-02  5.50000000e-09  8.61056825e-01  5.50000000e-09  8.61056824e-01  5.50000000e-09  7.00452628e+09  5.50000000e-09  4.03863268e+07  5.50000000e-09  6.42768355e+06  5.50000000e-09  1.97531638e+01 
