 isweep, gm, i_id, id, i_cgg, cgg, i_cgs, cgs, i_cgd, cgd, i_cds, cds, i_css, css, i_cdd, cdd, i_gds, gds, i_vth, vth, i_vdsat, vdsat, i_vgs, vgs, i_vds, vds, i_rds, rds, i_wt, wt, i_ft, ft, i_gm_id, gm_id, L, pdk
 6.00000000e-09, 1.11077971e-07, 6.00000000e-09, 5.99935017e-09, 6.00000000e-09, 2.71991582e-15, 6.00000000e-09 -1.62139564e-15, 6.00000000e-09 -2.24584628e-19, 6.00000000e-09, 7.96036973e-16, 6.00000000e-09, 1.19311422e-15, 6.00000000e-09, 2.48086532e-19, 6.00000000e-09, 1.61334112e-10, 6.00000000e-09, 1.00590017e+00, 6.00000000e-09, 4.45212441e-02, 6.00000000e-09, 8.30460474e-01, 6.00000000e-09, 8.30460472e-01, 6.00000000e-09, 6.19831718e+09, 6.00000000e-09, 4.08387531e+07, 6.00000000e-09, 6.49968943e+06, 6.00000000e-09, 1.85150004e+01 , 1.000, SKY130
 6.50000000e-09, 1.19966235e-07, 6.50000000e-09, 6.49930510e-09, 6.50000000e-09, 2.75092387e-15, 6.50000000e-09 -1.66308883e-15, 6.50000000e-09 -2.28612427e-19, 6.50000000e-09, 8.15584773e-16, 6.50000000e-09, 1.22241880e-15, 6.50000000e-09, 2.52544918e-19, 6.50000000e-09, 1.73895505e-10, 6.50000000e-09, 1.00590017e+00, 6.50000000e-09, 4.47300478e-02, 6.50000000e-09, 8.34784169e-01, 6.50000000e-09, 8.34784167e-01, 6.50000000e-09, 5.75057992e+09, 6.50000000e-09, 4.36094347e+07, 6.50000000e-09, 6.94065710e+06, 6.50000000e-09, 1.84583171e+01 , 1.000, SKY130
 7.00000000e-09, 1.28869990e-07, 7.00000000e-09, 6.99927271e-09, 7.00000000e-09, 2.78014650e-15, 7.00000000e-09 -1.70229433e-15, 7.00000000e-09 -2.32410005e-19, 7.00000000e-09, 8.33941717e-16, 7.00000000e-09, 1.24993822e-15, 7.00000000e-09, 2.56748512e-19, 7.00000000e-09, 1.86382894e-10, 7.00000000e-09, 1.00590017e+00, 7.00000000e-09, 4.49370230e-02, 7.00000000e-09, 8.38798562e-01, 7.00000000e-09, 8.38798560e-01, 7.00000000e-09, 5.36529925e+09, 7.00000000e-09, 4.63536689e+07, 7.00000000e-09, 7.37741554e+06, 7.00000000e-09, 1.84119116e+01 , 1.000, SKY130
 7.50000000e-09, 1.37789878e-07, 7.50000000e-09, 7.49924695e-09, 7.50000000e-09, 2.80778001e-15, 7.50000000e-09 -1.73929412e-15, 7.50000000e-09 -2.36003951e-19, 7.50000000e-09, 8.51244481e-16, 7.50000000e-09, 1.27587738e-15, 7.50000000e-09, 2.60726737e-19, 7.50000000e-09, 1.98800499e-10, 7.50000000e-09, 1.00590017e+00, 7.50000000e-09, 4.51422155e-02, 7.50000000e-09, 8.42544491e-01, 7.50000000e-09, 8.42544489e-01, 7.50000000e-09, 5.03016847e+09, 7.50000000e-09, 4.90743140e+07, 7.50000000e-09, 7.81041965e+06, 7.50000000e-09, 1.83738286e+01 , 1.000, SKY130
 8.00000000e-09, 1.46726266e-07, 8.00000000e-09, 7.99922801e-09, 8.00000000e-09, 2.83398928e-15, 8.00000000e-09 -1.77432384e-15, 8.00000000e-09 -2.39416366e-19, 8.00000000e-09, 8.67607073e-16, 8.00000000e-09, 1.30040716e-15, 8.00000000e-09, 2.64504051e-19, 8.00000000e-09, 2.11152160e-10, 8.00000000e-09, 1.00590017e+00, 8.00000000e-09, 4.53456717e-02, 8.00000000e-09, 8.46055229e-01, 8.00000000e-09, 8.46055226e-01, 8.00000000e-09, 4.73592125e+09, 8.00000000e-09, 5.17737546e+07, 8.00000000e-09, 8.24004897e+06, 8.00000000e-09, 1.83425532e+01 , 1.000, SKY130
 8.50000000e-09, 1.55679176e-07, 8.50000000e-09, 8.49921205e-09, 8.50000000e-09, 2.85891388e-15, 8.50000000e-09 -1.80758201e-15, 8.50000000e-09 -2.42665782e-19, 8.50000000e-09, 8.83125418e-16, 8.50000000e-09, 1.32367137e-15, 8.50000000e-09, 2.68100965e-19, 8.50000000e-09, 2.23441177e-10, 8.50000000e-09, 1.00590017e+00, 8.50000000e-09, 4.55474343e-02, 8.50000000e-09, 8.49358191e-01, 8.50000000e-09, 8.49358189e-01, 8.50000000e-09, 4.47545082e+09, 8.50000000e-09, 5.44539580e+07, 8.50000000e-09, 8.66661659e+06, 8.50000000e-09, 1.83168952e+01 , 1.000, SKY130
 9.00000000e-09, 1.64648500e-07, 9.00000000e-09, 8.99919885e-09, 9.00000000e-09, 2.88267342e-15, 9.00000000e-09 -1.83923812e-15, 9.00000000e-09 -2.45767958e-19, 9.00000000e-09, 8.97881277e-16, 9.00000000e-09, 1.34579256e-15, 9.00000000e-09, 2.71534918e-19, 9.00000000e-09, 2.35670580e-10, 9.00000000e-09, 1.00590017e+00, 9.00000000e-09, 4.57475454e-02, 9.00000000e-09, 8.52476286e-01, 9.00000000e-09, 8.52476283e-01, 9.00000000e-09, 4.24321101e+09, 9.00000000e-09, 5.71165984e+07, 9.00000000e-09, 9.09038896e+06, 9.00000000e-09, 1.82959064e+01 , 1.000, SKY130
 9.50000000e-09, 1.73633979e-07, 9.50000000e-09, 9.49918778e-09, 9.50000000e-09, 2.90537119e-15, 9.50000000e-09 -1.86943791e-15, 9.50000000e-09 -2.48736394e-19, 9.50000000e-09, 9.11944863e-16, 9.50000000e-09, 1.36687598e-15, 9.50000000e-09, 2.74820851e-19, 9.50000000e-09, 2.47843082e-10, 9.50000000e-09, 1.00590017e+00, 9.50000000e-09, 4.59460453e-02, 9.50000000e-09, 8.55428828e-01, 9.50000000e-09, 8.55428825e-01, 9.50000000e-09, 4.03481103e+09, 9.50000000e-09, 5.97630966e+07, 9.50000000e-09, 9.51159223e+06, 9.50000000e-09, 1.82788238e+01 , 1.000, SKY130
 1.00000000e-08, 1.82646301e-07, 1.00000000e-08, 9.99979129e-09, 1.00000000e-08, 2.92712311e-15, 1.00000000e-08 -1.89834236e-15, 1.00000000e-08 -2.51586177e-19, 1.00000000e-08, 9.25393074e-16, 1.00000000e-08, 1.38703691e-15, 1.00000000e-08, 2.77975462e-19, 1.00000000e-08, 2.59975966e-10, 1.00000000e-08, 1.00590017e+00, 1.00000000e-08, 4.61432130e-02, 1.00000000e-08, 8.58235614e-01, 1.00000000e-08, 8.58235611e-01, 1.00000000e-08, 3.84650941e+09, 1.00000000e-08, 6.23978884e+07, 1.00000000e-08, 9.93093238e+06, 1.00000000e-08, 1.82650113e+01 , 1.000, SKY130
 1.50000000e-08, 2.74581757e-07, 1.50000000e-08, 1.50633454e-08, 1.50000000e-08, 3.10644307e-15, 1.50000000e-08 -2.13539442e-15, 1.50000000e-08 -2.75333544e-19, 1.50000000e-08, 1.03525076e-15, 1.50000000e-08, 1.55173202e-15, 1.50000000e-08, 3.04263777e-19, 1.50000000e-08, 3.80060751e-10, 1.50000000e-08, 1.00590017e+00, 1.50000000e-08, 4.80566609e-02, 1.50000000e-08, 8.80669827e-01, 1.50000000e-08, 8.80669823e-01, 1.50000000e-08, 2.63115830e+09, 1.50000000e-08, 8.83910476e+07, 1.50000000e-08, 1.40678721e+07, 1.50000000e-08, 1.82284711e+01 , 1.000, SKY130
