 isweep  gm  i_id  id  i_cgg  cgg  i_cgs  cgs  i_cgd  cgd  i_cds  cds  i_css  css  i_cdd  cdd  i_gds  gds  i_vth  vth  i_vdsat  vdsat  i_vgs  vgs  i_vds  vds  i_rds  rds  i_wt  wt  i_ft  ft  i_gm_id  gm_id
 6.00000000e-09  1.07252123e-07  6.00000000e-09  5.99940495e-09  6.00000000e-09  2.75453059e-15  6.00000000e-09 -1.60803680e-15  6.00000000e-09 -2.44505916e-19  6.00000000e-09  7.85828338e-16  6.00000000e-09  1.17775026e-15  6.00000000e-09  2.67383170e-19  6.00000000e-09  1.67694830e-10  6.00000000e-09  9.79841100e-01  6.00000000e-09  4.46745317e-02  6.00000000e-09  7.96672794e-01  6.00000000e-09  7.96672792e-01  6.00000000e-09  5.96321306e+09  6.00000000e-09  3.89366245e+07  6.00000000e-09  6.19695625e+06  6.00000000e-09  1.78771268e+01 
 6.50000000e-09  1.16134327e-07  6.50000000e-09  6.49935494e-09  6.50000000e-09  2.78816057e-15  6.50000000e-09 -1.65304650e-15  6.50000000e-09 -2.49144251e-19  6.50000000e-09  8.06862419e-16  6.50000000e-09  1.20928169e-15  6.50000000e-09  2.72466585e-19  6.50000000e-09  1.80720760e-10  6.50000000e-09  9.79841100e-01  6.50000000e-09  4.48575649e-02  6.50000000e-09  8.01144361e-01  6.50000000e-09  8.01144360e-01  6.50000000e-09  5.53339860e+09  6.50000000e-09  4.16526683e+07  6.50000000e-09  6.62922805e+06  6.50000000e-09  1.78685929e+01 
 7.00000000e-09  1.25040978e-07  7.00000000e-09  6.99931713e-09  7.00000000e-09  2.81985131e-15  7.00000000e-09 -1.69535802e-15  7.00000000e-09 -2.53513179e-19  7.00000000e-09  8.26607943e-16  7.00000000e-09  1.23888162e-15  7.00000000e-09  2.77254784e-19  7.00000000e-09  1.93672326e-10  7.00000000e-09  9.79841100e-01  7.00000000e-09  4.50391824e-02  7.00000000e-09  8.05285934e-01  7.00000000e-09  8.05285932e-01  7.00000000e-09  5.16336030e+09  7.00000000e-09  4.43431103e+07  7.00000000e-09  7.05742519e+06  7.00000000e-09  1.78647396e+01 
 7.50000000e-09  1.33971351e-07  7.50000000e-09  7.49928955e-09  7.50000000e-09  2.84981648e-15  7.50000000e-09 -1.73527911e-15  7.50000000e-09 -2.57644278e-19  7.50000000e-09  8.45213844e-16  7.50000000e-09  1.26677327e-15  7.50000000e-09  2.81782370e-19  7.50000000e-09  2.06554043e-10  7.50000000e-09  9.79841100e-01  7.50000000e-09  4.52194174e-02  7.50000000e-09  8.09142171e-01  7.50000000e-09  8.09142169e-01  7.50000000e-09  4.84134798e+09  7.50000000e-09  4.70105186e+07  7.50000000e-09  7.48195642e+06  7.50000000e-09  1.78645390e+01 
 8.00000000e-09  1.42924619e-07  8.00000000e-09  7.99926746e-09  8.00000000e-09  2.87823513e-15  8.00000000e-09 -1.77306610e-15  8.00000000e-09 -2.61563672e-19  8.00000000e-09  8.62803953e-16  8.00000000e-09  1.29314225e-15  8.00000000e-09  2.86077969e-19  8.00000000e-09  2.19369766e-10  8.00000000e-09  9.79841100e-01  8.00000000e-09  4.53983000e-02  8.00000000e-09  8.12749235e-01  8.00000000e-09  8.12749233e-01  8.00000000e-09  4.55851331e+09  8.00000000e-09  4.96570339e+07  8.00000000e-09  7.90316240e+06  8.00000000e-09  1.78672135e+01 
 8.50000000e-09  1.51900010e-07  8.50000000e-09  8.49925084e-09  8.50000000e-09  2.90525930e-15  8.50000000e-09 -1.80893551e-15  8.50000000e-09 -2.65293297e-19  8.50000000e-09  8.79482675e-16  8.50000000e-09  1.31814507e-15  8.50000000e-09  2.90165615e-19  8.50000000e-09  2.32122996e-10  8.50000000e-09  9.79841100e-01  8.50000000e-09  4.55758613e-02  8.50000000e-09  8.16136871e-01  8.50000000e-09  8.16136869e-01  8.50000000e-09  4.30806088e+09  8.50000000e-09  5.22844931e+07  8.50000000e-09  8.32133552e+06  8.50000000e-09  1.78721646e+01 
 9.00000000e-09  1.60896676e-07  9.00000000e-09  8.99923622e-09  9.00000000e-09  2.93101899e-15  9.00000000e-09 -1.84307152e-15  9.00000000e-09 -2.68851716e-19  9.00000000e-09  8.95338697e-16  9.00000000e-09  1.34191467e-15  9.00000000e-09  2.94065651e-19  9.00000000e-09  2.44816753e-10  9.00000000e-09  9.79841100e-01  9.00000000e-09  4.57521295e-02  9.00000000e-09  8.19329791e-01  9.00000000e-09  8.19329789e-01  9.00000000e-09  4.08468778e+09  9.00000000e-09  5.48944503e+07  9.00000000e-09  8.73672312e+06  9.00000000e-09  1.78789258e+01 
 9.50000000e-09  1.69913852e-07  9.50000000e-09  9.49922463e-09  9.50000000e-09  2.95562662e-15  9.50000000e-09 -1.87563274e-15  9.50000000e-09 -2.72254841e-19  9.50000000e-09  9.10448269e-16  9.50000000e-09  1.36456532e-15  9.50000000e-09  2.97795509e-19  9.50000000e-09  2.57453848e-10  9.50000000e-09  9.79841100e-01  9.50000000e-09  4.59271334e-02  9.50000000e-09  8.22348795e-01  9.50000000e-09  8.22348792e-01  9.50000000e-09  3.88419132e+09  9.50000000e-09  5.74882670e+07  9.50000000e-09  9.14954186e+06  9.50000000e-09  1.78871286e+01 
 1.00000000e-08  1.78950094e-07  1.00000000e-08  9.99917927e-09  1.00000000e-08  2.97917823e-15  1.00000000e-08 -1.90675428e-15  1.00000000e-08 -2.75516156e-19  1.00000000e-08  9.24876285e-16  1.00000000e-08  1.38619432e-15  1.00000000e-08  3.01369968e-19  1.00000000e-08  2.70035864e-10  1.00000000e-08  9.79841100e-01  1.00000000e-08  4.61008875e-02  1.00000000e-08  8.25211321e-01  1.00000000e-08  8.25211318e-01  1.00000000e-08  3.70321181e+09  1.00000000e-08  6.00669312e+07  1.00000000e-08  9.55994902e+06  1.00000000e-08  1.78964782e+01 
 1.50000000e-08  2.71516960e-07  1.50000000e-08  1.50683714e-08  1.50000000e-08  3.17376936e-15  1.50000000e-08 -2.16248209e-15  1.50000000e-08 -3.02702946e-19  1.50000000e-08  1.04295146e-15  1.50000000e-08  1.56320241e-15  1.50000000e-08  3.31168086e-19  1.50000000e-08  3.94981554e-10  1.50000000e-08  9.79841100e-01  1.50000000e-08  4.77982844e-02  1.50000000e-08  8.48022534e-01  1.50000000e-08  8.48022530e-01  1.50000000e-08  2.53176380e+09  1.50000000e-08  8.55503123e+07  1.50000000e-08  1.36157551e+07  1.50000000e-08  1.80189984e+01 
